"","Metabol","param_1_est","param_2_est","param_3_est","temp_est"
"1",-2.25933627028027,-1.30274090408346,-0.226380969762868,0.0909820780136327,0.163218443596961
"2",-0.998798485384978,-0.979045667881621,-0.17017854854796,0.0870453321245189,-0.418093410736402
"3",0.624435773574478,-1.3611732066979,-0.286743459065202,0.0853469400583376,2.4640495075837
"4",-0.725289405365339,-1.25174470750095,-0.188982104757035,0.0670805236305421,3.71978398782702
"5",-0.776961852634689,-2.61355312547143,-0.296597309381893,0.0977505251974597,6.20721966650501
"6",-0.273558940382275,-1.59194917444424,-0.379449856239687,0.0849679614216702,0.223975520154553
"7",-2.30598833382307,-1.11364532092896,-0.28379424116509,0.0905464299110049,3.28082119737184
"8",-2.40013713277316,-1.19102922020962,-0.21009781187969,0.081978646948533,1.88439385610178
"9",-0.886945215622027,-1.66787392518666,-0.285792236637331,0.0773372502389298,2.0584815699491
"10",-3.26594013760392,-1.5361106921687,-0.24273101972428,0.104201556905643,1.78715089264431
"11",0.814683868930309,-1.10702162612832,-0.290697931349717,0.0793850157619842,-0.919239825105206
"12",-2.9213294147046,-2.20372968959147,-0.195599392468908,0.0834072905869338,3.06675797377281
"13",-1.30168563079358,-1.49686394343452,-0.216471135778021,0.0847656238370663,2.7810468825713
"14",-2.37884894015783,-2.29665011374066,-0.254386741599216,0.0822594961306993,1.48733990927752
"15",-0.322338727744009,-1.03672955117044,-0.191321560744422,0.0848583917561418,0.0192396365906045
"16",-1.0058503085727,-1.7252068181598,-0.266036590380094,0.0802687366379749,2.45091564166231
"17",-0.706645809687958,-0.395755131705068,-0.270489369279326,0.0754899920610244,2.66906285683269
"18",-0.233874714626327,-1.23427591648858,-0.346213526866368,0.0851096033117581,2.09202354508099
"19",-2.77950506457405,-1.82105290600384,-0.327565412881425,0.0788062182625355,-0.138201797933163
"20",0.0439684542446069,-0.879575242508077,-0.23899940527012,0.0819527657381162,3.00660284349815
"21",-1.90881541062192,-1.25528228643349,-0.332830875392897,0.100093544944547,-3.10335967007871
"22",0.476484752095749,-0.792460443470737,-0.215564806681227,0.0815433099116244,0.563793780010182
"23",-0.0216050653296376,-1.40369609834828,-0.224733270752268,0.0842796656820826,1.95645489387129
"24",-2.05785548611528,-2.06586436227901,-0.33799202191844,0.0924961650932505,1.67168755213977
"25",-1.12025419950618,-1.21478789310496,-0.276532957853553,0.0871032783093947,-0.527220416316859
"26",-1.6002813268707,-0.829350863843406,-0.220830892089623,0.0892870261260413,0.778267623038043
"27",-1.42416277928569,-1.63298750545978,-0.317109386340493,0.0901492805006692,4.69779074058573
"28",0.447009495599092,-1.80566973082688,-0.331768337701286,0.0873723982923309,2.29522320106033
"29",-0.95757994210177,-0.934546170972574,-0.295145759750013,0.0631957153292408,0.714403320604398
"30",0.271666999234361,-1.36987597029621,-0.259884917530655,0.0921556819471203,1.73732688347724
"31",-1.52490676624211,-1.42100273510784,-0.236283903878769,0.0882123194804858,1.17416421240476
"32",-0.120657398335976,-0.746361515130802,-0.196573252018544,0.0954146886928043,2.87910677267338
"33",-2.06412243198046,-0.831065237556589,-0.198957949646224,0.0959338148062012,1.94773937428656
"34",-0.800602672733382,-1.50283944387415,-0.295344581427716,0.0919853340497576,1.64562585497647
"35",-1.20769190361851,-0.861589773701217,-0.287992281160162,0.0863261905583229,4.31443749742228
"36",-2.07438976590072,-1.46301392137253,-0.299829246090339,0.0837253711308257,0.385068603847168
"37",-0.566827516360537,-0.798244398264085,-0.170559949148118,0.0817967628498168,2.10531847107906
"38",-2.5616650390392,-0.589433735331605,-0.281254931389209,0.0660797899321471,1.32839443765371
"39",-2.39610330181712,-1.18281701192927,-0.308635224057058,0.0858688601482445,1.94794071654449
"40",-3.0671449365104,-1.98661491608866,-0.326723121353154,0.0757081713742163,3.69166042327097
"41",0.0323865750385227,-0.981071618950054,-0.259644803335267,0.0819213289448141,2.80189567014077
"42",-2.97500301887374,-2.13394354804278,-0.152170713317218,0.113546181627287,2.25174078436639
"43",-0.972837673562091,-0.598216939806334,-0.317831298765741,0.0628643541166189,1.58765414498111
"44",-1.75864074789547,-1.2647772421522,-0.308046239227922,0.111876619298157,0.841381999394806
"45",-0.584501903068146,-1.37914339283503,-0.253471420275046,0.0651781487431075,3.49397731447489
"46",0.758831496834175,-1.68363439310782,-0.264529210472348,0.0876327323405635,2.37272414405016
"47",-0.375160452520217,-1.12457352955965,-0.25230805321081,0.0991396459762487,-0.981141807109251
"48",1.1063898443258,-0.962364150134494,-0.300678757870181,0.0934335098204267,2.85541362030493
"49",0.267298942080426,-1.68453136334464,-0.331310655910575,0.0824019636483848,1.81385979430387
"50",-1.0786728554724,-1.85087744074808,-0.19911447741942,0.0997987391242856,3.31389623376938
"51",0.439394035608698,-0.81713092528916,-0.325434276658318,0.0504887606984461,0.922107208903665
"52",-2.56887676313926,-1.42081806869798,-0.151845982167165,0.0971252684025238,2.54007933653024
"53",-2.1278169021943,-1.71953829455606,-0.290756886900497,0.104276746171389,0.579895913078315
"54",-1.38726955082771,-1.20575985969472,-0.190505291849784,0.0863669689633004,2.04148557071491
"55",-1.92503924567544,-1.26847169600325,-0.358669909659913,0.0709934741343462,3.50034583392118
"56",-3.94979966828249,-1.25996958154091,-0.305911579050791,0.0939600538068336,4.0032323383075
"57",-2.04582492169295,-0.845164523929611,-0.309400392743644,0.0913657820518549,1.7078577258196
"58",-3.0766905415616,-1.72942277730334,-0.281819439240121,0.0893963802914723,-0.186747485795182
"59",-1.49858937343912,-1.06667923599409,-0.238396901621329,0.0821502248983932,0.153925219932584
"60",-3.191247912128,-2.00331942783618,-0.309818733755976,0.0774173213072679,1.20194114544283
"61",0.125656563755229,-1.68096296672042,-0.335078420830613,0.108595516776346,2.43844648488359
"62",0.864550429762897,-0.455589529995736,-0.267415893189912,0.0811209968241654,1.83823896761074
"63",-1.54960056697136,-1.27450057428429,-0.264051180804036,0.0756101739451624,0.531784556666607
"64",-0.477740947410566,-0.990371826642505,-0.30150743601791,0.0697388866461998,6.08288291671755
"65",-2.77279433997739,-1.77343828286571,-0.350671234915442,0.0878454766197461,2.53974248269949
"66",0.98698159525529,-1.05684270421568,-0.186963818093855,0.0906580047463638,2.59941492676386
"67",0.00866222115936854,-1.31262662514091,-0.186701147819378,0.089746165954337,2.29581715103121
"68",0.422258972350922,-0.923891523993618,-0.312601186426397,0.0869072969660061,2.3304383927577
"69",-0.68642750451954,-1.74794355150728,-0.254885775298814,0.0643071647861655,2.82175771028351
"70",-2.50623988629549,-1.60251044423,-0.203437803499232,0.0777927414904329,2.51305265462449
"71",-1.54912129790995,-0.514538654279917,-0.288464582813596,0.0812297637613946,1.55961103528535
"72",0.155653490748917,-1.47737135123571,-0.240336218830576,0.0986843558040758,0.0853618157404785
"73",-0.872874383881264,-1.51684063472918,-0.157126784160873,0.0932512854101062,1.30549402726932
"74",-0.621094366907664,-1.27321267801895,-0.188731627152995,0.0744712009064241,1.36647847705856
"75",-2.62310073515475,-1.82284614972754,-0.187462071446396,0.0821744211770227,1.34696350468903
"76",-1.0105112924105,-1.26394506050913,-0.274229899319051,0.0665462708458285,2.35214099808697
"77",-2.12534410772513,-1.4854787512594,-0.313390403722802,0.0803796375376035,3.22761715326366
"78",-1.91583510909342,-1.48978504712437,-0.23470830818544,0.102439061087105,1.40011984834008
"79",-0.812950447474896,-1.28140765919673,-0.170458063222693,0.0785890023722152,2.00878887177683
"80",-1.10830595845013,-1.2118992163453,-0.229773991702289,0.0748273611808796,3.18048720400738
"81",-1.58995705833916,-1.41662705308062,-0.250177055041057,0.0915653229162211,2.10056895455915
"82",0.247112084229342,-0.775546269256019,-0.333790137070266,0.0676146315479721,3.27577741986989
"83",-1.88559414227819,-1.0301233383127,-0.260016833096306,0.0646739647648728,2.77433759408373
"84",-3.81703001594551,-2.15527014869628,-0.278796219389034,0.0908550066940274,0.853369273795152
"85",-1.59375158446697,-0.905727076236417,-0.292231357482371,0.0928267399690776,2.80251331508095
"86",-1.61491147770045,-0.729133284749108,-0.264525742749524,0.0783544729895949,1.92375577558299
"87",-0.527171595084409,-1.28943469437012,-0.151885738468966,0.0866146924871744,3.02412716198522
"88",-1.67209160561157,-0.732947916350221,-0.31912004955462,0.0683963218944379,1.73960835632804
"89",-1.49594263148049,-1.2029530725466,-0.225737812036292,0.0779602923494885,0.715044174281111
"90",-2.73908528070143,-1.89465763156922,-0.184447099901599,0.0756921928339118,3.23426083596552
"91",-1.32516650104417,-1.50438416953935,-0.256751963202898,0.0729597725542422,2.87076612463663
"92",-0.0830041022620943,-0.267473211560264,-0.205909220158365,0.0860285356015014,-1.03703162728296
"93",-3.02182344454737,-1.56977659014683,-0.317423609164013,0.0985595672308559,0.74671879053868
"94",-0.652027821308065,-1.30142912210725,-0.271826173531375,0.0865775791871597,4.72822497008978
"95",-0.71149428421616,-1.52412826525235,-0.312574747475505,0.0776307134724187,1.31760202520357
"96",-0.721407512188197,-1.32425673332628,-0.230094311084709,0.084787754300655,0.817722970687744
"97",-0.553420510487504,-1.43754932918665,-0.226975629245472,0.075793283760481,1.41873714966396
"98",-1.53490303913634,-1.42540865760405,-0.228968644448087,0.0893215640655041,2.56081275978796
"99",-0.706004079471062,-1.66688413522877,-0.275043874004543,0.0724450546775317,4.36239762436511
"100",-0.813397995283701,-1.17253190136183,-0.268582674586016,0.0799234271055755,1.80992893534304
"101",0.427405365827268,-1.16277833042508,-0.284736375417839,0.0853206834429898,4.48927677660051
"102",-1.51193938974967,-1.99992813952027,-0.324437253320274,0.0772046666656859,3.09395207384227
"103",-2.26990575941481,-1.78645384794582,-0.250970903816075,0.09030166263748,3.93859219730817
"104",-1.56763493163525,-1.06907344965281,-0.272120316732222,0.0999212723735656,-1.50198846896088
"105",-3.55289653334477,-1.52728548151879,-0.201677676604663,0.103402534335024,1.55660888138612
"106",-0.787558693113969,-0.517792656555848,-0.340653599510107,0.0842427567816256,-0.931532469130352
"107",0.80640258888334,-1.97965292600155,-0.147127296421788,0.0681333316020856,1.04067443324651
"108",-1.18159465925825,-0.521600137852827,-0.321373546890879,0.0818227726444623,-0.882829280971919
"109",-1.27091253122341,-1.07114848974697,-0.264271070162111,0.0895623022976745,4.43240225654476
"110",-3.10196391675871,-1.89977512460837,-0.258586698261915,0.077790711284723,1.10385201653997
"111",-1.64181440520615,-2.03747982867326,-0.171126714341581,0.0954547918194565,2.70614748304635
"112",2.07546643394707,-1.7165241754381,-0.27405879874618,0.111689580882692,2.09380908502404
"113",-1.80846274090492,-1.53060049774107,-0.348596841929378,0.0961340426925379,-2.18287678700993
"114",-1.29602273523012,-2.11289638571852,-0.330133734990888,0.0669885757482705,0.404107577601426
"115",-1.93249568143639,-2.05447305501282,-0.324809225600324,0.09059622409489,3.54755626825489
"116",-0.792053451859765,-1.58735659174952,-0.293780656801477,0.0727041687604545,2.18069282148127
"117",-0.898222118748727,-1.18802657661344,-0.200525984960253,0.0874164212398867,1.78285680788835
"118",-2.9801305068619,-1.68074943014046,-0.300698058701342,0.0848971027287648,3.55641743804249
"119",0.68649730848376,-0.586609111683581,-0.30385618179605,0.0817636510956746,2.57838647005443
"120",-2.28014828177192,-1.26735798202409,-0.204030058701526,0.102795613129063,0.0118471750246405
"121",-2.0502562041665,-2.12856896331929,-0.219471401143183,0.0909922130251551,1.71341688298092
"122",-1.06985991160656,-1.08773104423256,-0.24392536111455,0.071594027649029,0.0706158253175535
"123",-0.134473872420865,-1.62886324223516,-0.275260133620663,0.0856097062175962,1.75844863384318
"124",-2.37154498097122,-1.1866523063563,-0.253446418262536,0.0771624969536816,0.821010964132089
"125",-0.771260450231874,-1.21222820684823,-0.331333302792441,0.0804867174263396,1.40646662844276
"126",-3.24318262463037,-1.04979349215896,-0.204185030284706,0.0838438519964695,2.74300983897215
"127",-2.42748527498648,-2.08257103747773,-0.303279554945873,0.084377969411799,2.15664008852055
"128",-3.13135972336449,-0.68334832722278,-0.271978287026626,0.0668828582130851,-2.04067672008995
"129",0.28894703347464,-1.2126121954281,-0.282328443708541,0.0887344956328986,1.95044125804295
"130",-0.776447659893011,-1.46767331884809,-0.200153781918826,0.086497902701112,1.78228954290518
"131",-0.255735236620119,-1.31930890815919,-0.306432948322788,0.0864029324561174,-1.90776758687941
"132",-0.77380977325504,-1.86899243026582,-0.341970044501735,0.0953102310636367,2.27217702341299
"133",1.23995332527066,0.00735166306948631,-0.318160238607694,0.073169492666935,2.90982511504261
"134",1.41948231666727,-0.211430289547843,-0.360245375698958,0.0899240195108547,0.991812163314886
"135",0.427112856955524,-0.664209439855158,-0.311744951865369,0.0869533991529559,2.42079451150177
"136",-0.523140608584891,-1.35150274677833,-0.2561910844222,0.0834712495242769,1.28751822408013
"137",-1.44284469117686,-1.37220012164036,-0.257719641496311,0.100318640301895,4.05291543778219
"138",0.246486496733228,-0.713761221196499,-0.123571694094833,0.0845806963544705,-0.519556370922546
"139",0.654098093027664,-0.442044893114067,-0.259082263725155,0.0855469618576912,3.86903904260469
"140",-2.22528920640777,-2.05850847111187,-0.299141034978696,0.095971740935073,0.831481408160542
"141",-1.02376694906356,-0.26220346010119,-0.381220825619359,0.0947992273699183,1.41277313194406
"142",-1.28170165361722,-0.976765184428845,-0.191616770784315,0.0888607422592336,3.73790007729318
"143",0.261252175058491,-0.340054207120559,-0.258519526242128,0.0842009970433077,1.73175899714193
"144",-2.47832389274835,-1.21757864652743,-0.257475351970872,0.0784628164203333,2.79939569371357
