"","Metabol","param_1_est","param_2_est","param_3_est","temp_est"
"1",-2.66843180896759,-2.37431268486127,-0.258004390041577,0.0882073343255971,-0.918536281429961
"2",-0.665206620440628,-1.72334374832285,-0.288318105561621,0.0670635446936226,1.73577260797037
"3",-2.21062897182002,-0.875546374998842,-0.167592916601226,0.0989574376514909,-0.661991269677124
"4",-1.36440356493406,-0.958995091133198,-0.258790631192793,0.087655431470565,-3.24074363986926
"5",-1.95056583752112,-0.895706826466658,-0.305610472239598,0.09353558488859,-2.67794372036215
"6",-2.75944891909153,-1.70953786441439,-0.287484679018624,0.0823243383407136,-1.17771773838517
"7",-0.142221218710284,-1.20189513132437,-0.376308617576329,0.0957496357801654,-0.637176054569793
"8",-0.70142401709618,-0.654959284240278,-0.185264425943764,0.0770949694164132,2.90825263035885
"9",-0.879389450393599,-1.55034235492651,-0.341676442570915,0.0944289266170768,1.55915173545113
"10",-0.525764545556511,-1.29030779958682,-0.315317467428129,0.0786752730752451,1.02907247718524
"11",-1.00918696221601,-0.639238176209736,-0.293899359624077,0.0743465320145994,-0.364836755347736
"12",-1.54150712289687,-1.71824443986818,-0.226577687910836,0.0817573396038225,1.56028119221652
"13",-2.93989764115736,-1.00252236385847,-0.257743824158922,0.0798839664109403,2.36972317376598
"14",-1.83579077340571,-2.30690146698615,-0.227190000073418,0.0798088029328735,-1.02217905197585
"15",-2.13718439520428,-1.33006592051003,-0.223321922625127,0.0795083581232913,-4.31826505456001
"16",-2.39550848504495,-1.67026924726628,-0.228948405291991,0.0729824263766286,2.6482851232644
"17",-1.49694200130237,-1.72866261264631,-0.312044202677401,0.104284217199211,-0.148271909801948
"18",-2.76118858089379,-2.34022810105477,-0.273136242471423,0.112035158588391,-0.247646350760607
"19",-3.15509395830048,-1.73274637697078,-0.294621273214682,0.0730962022107112,0.865746074012159
"20",-1.52799542523517,-2.15675531631304,-0.182311609338382,0.0948669453462538,3.01686854358015
"21",-2.41137582839706,-1.06285387408858,-0.254693714236857,0.109425826263892,-0.970537734890201
"22",0.628906025925949,-1.07131334464084,-0.235469819869126,0.095669708239062,2.29500873251684
"23",-1.39631296104172,-1.0772519460596,-0.268885992591849,0.092707185030527,-0.899842182608132
"24",-2.39169647604451,-2.21144932409918,-0.214964412787493,0.101704914221567,-3.32238481959126
"25",-1.29648878949421,-1.68400459244077,-0.317306911264172,0.0770345329626244,1.9144830296918
"26",-1.54318919850768,-1.78671133306691,-0.213001910341888,0.0773180293287235,0.371366857113827
"27",-1.88313877226782,-1.77016813635525,-0.277309713578163,0.088136446465298,3.53664320175205
"28",-3.73881859351187,-0.455500679432215,-0.281344410930595,0.0751105480628818,-1.15411359637831
"29",0.16788566522101,-1.17813928138104,-0.243011228401233,0.086635851398704,0.274930988200031
"30",-0.579333056376194,-1.20760685281588,-0.332408410900131,0.0962188647457947,-0.37990987797869
"31",-2.79347946682134,-1.68037853303048,-0.317698270863949,0.0949596347226433,0.362224613289804
"32",-0.536592231745766,-0.83636865248697,-0.227021559499215,0.0995164550542972,0.865026050520029
"33",-1.75987155660991,-1.1406086616477,-0.23672643337816,0.0797281616330208,0.0560478044773145
"34",-1.78331609984,-0.980158701472275,-0.395623427236916,0.116987127901363,0.538190463700043
"35",-1.2468723247058,-1.35996818864324,-0.292727628520409,0.0874482300296395,-1.51138291053803
"36",-0.372108957129353,-0.638773347704504,-0.290038168436002,0.0866548097757688,3.30561291777147
"37",-1.63458812256057,-1.37363663693457,-0.302457161732812,0.0985109832049945,0.682492825849137
"38",-1.55996383572123,-1.47423702441876,-0.279825684690341,0.0907293326850531,-0.373782298348392
"39",-1.252360132757,-1.85902775304888,-0.274439876785174,0.0856974705710444,1.28901329306828
"40",-0.791959227513679,-1.53096622089595,-0.303342819281824,0.106366803351829,0.969927689802039
"41",-1.19189774435607,-1.5952911760452,-0.301857643484255,0.0871573620757791,-1.4668031272116
"42",-0.11667429856475,-0.327133212469406,-0.286873586466656,0.0896981903287428,-3.29097682533964
"43",-1.54006707117008,-1.19065549071133,-0.219063799665882,0.0898611176976035,-0.548861430444569
"44",-0.623371715085507,-1.14761357805637,-0.298328280339745,0.074959851804076,-2.31477132359164
"45",-0.363800998969476,-0.467128989706273,-0.245279899127183,0.0831894401313327,0.271689950375034
"46",-2.45668580762464,-1.44449120314144,-0.219719465737875,0.0728387155300935,1.14194418496547
"47",-1.90674620787679,-1.62839943519586,-0.297898801633864,0.104917323002109,1.16258625669624
"48",-2.0551834739604,-1.02931839120647,-0.255352525852293,0.0662121155136537,-0.584413802410201
"49",-0.564373274399593,-1.41099623929274,-0.36006374984958,0.0820329809181342,1.11184759346393
"50",-1.26062076801873,-1.28282415726316,-0.257012281769831,0.100281278817884,0.612736974519878
"51",-1.75906268379156,-1.04239350595865,-0.299628612541683,0.0929835020701882,-0.683412258594323
"52",-1.6272681996045,-1.43964983202325,-0.345881216725703,0.09282418462797,0.718375600545399
"53",-2.29027755909006,-2.07628319280797,-0.177692800204112,0.0856247571184026,-0.294554299674493
"54",-0.54306561605423,-0.968164209398232,-0.287372492483078,0.0805985797080067,1.76493028089693
"55",-2.3496304038495,-1.63025107043628,-0.289030230184486,0.0775909082399076,-0.508461107344467
"56",-0.925591506543148,-0.856948332717439,-0.261545485591429,0.079508817143426,-0.0538125024203636
"57",-2.188115630203,-1.79155407476045,-0.297312094707036,0.0722677426616071,0.560394519061672
"58",0.289016120147644,-0.698643304311557,-0.224519754990731,0.0890752024682727,1.53009166663591
"59",-0.605068666458341,-1.1621146359852,-0.293722467983491,0.0612683023343117,2.85807611054527
"60",-1.94441037642115,-0.797720099997339,-0.172646803459291,0.096930167280122,-3.54562521796788
"61",-2.73830192638919,-1.62836407750312,-0.300572665907014,0.0823331824880082,-1.86628802793943
