M_vals
0.221005523
0.255846435
0.22694629
0.23958928
0.213346605
0.221849826
0.237204663
0.198748539
0.212828972
0.211803136
0.240435575
0.249436308
0.200916835
0.199356831
0.183968918
0.228134836
0.237090922
0.234781515
0.214924482
0.182114874
0.180165917
0.175831671
0.171111141
0.159274042
0.176118974
0.179775236
0.16421965
0.161155841
0.156360523
0.183026387
0.179445482
0.20106606
0.161119019
0.15967573
0.165052141
0.175237188
0.235835556
0.225287846
0.221768152
0.216101298
0.195565795
0.219804947
0.225727314
0.205210803
0.231355407
0.211872427
0.198948776
0.207144171
0.229585553
0.1969175
0.20241844
0.207597307
0.215664799
0.213878973
0.226668797
0.201962527
0.163570733
0.140193
0.13948642
0.149763671
0.148666878
0.167290993
0.145549096
0.133251117
0.143811326
0.171578816
0.14759323
0.171203983
0.202590554
0.188289344
0.230041902
0.208878716
0.200940428
0.166942405
0.215042137
0.203169728
0.19086123
0.204286798
0.198095009
0.181857636
0.211316573
0.196618974
0.199828591
0.183054249
0.20234137
0.183271683
0.209753132
0.19002555
0.180150948
0.133233745
0.146394212
0.173894852
0.202089893
0.139111299
0.137693585
0.129692868
0.179940561
0.192201049
0.187589698
0.193330755
0.18144346
0.201295927
0.198157356
0.17305583
0.180421338
0.209378704
0.166785311
0.200069533
