M_vals
0.222167133
0.256211009
0.223063548
0.24613887
0.211608477
0.21505465
0.243129738
0.198097263
0.214815332
0.213799011
0.246076627
0.252363279
0.20170452
0.197790467
0.184423151
0.221998485
0.240271724
0.236836492
0.21138645
0.168530543
0.168018415
0.154884512
0.155413081
0.148215886
0.168737185
0.167233391
0.147731587
0.149457258
0.142391165
0.165253219
0.163834949
0.181879735
0.155917131
0.144701732
0.154681345
0.163827235
0.234573446
0.233386095
0.229678805
0.216994547
0.198873388
0.207882589
0.217561644
0.196855514
0.227152266
0.210043033
0.191500277
0.216914789
0.227984753
0.198688554
0.200906136
0.199269824
0.19950125
0.224727559
0.235503674
0.195747243
0.140960182
0.129077869
0.139559578
0.137570929
0.139274435
0.147154854
0.135556365
0.130939235
0.137311342
0.166107911
0.145960377
0.15842813
0.184231034
0.18746404
0.231549582
0.207408599
0.205075008
0.167829823
0.210901324
0.200813412
0.196418474
0.205315168
0.201217714
0.188282498
0.20754098
0.193249164
0.199539248
0.18307745
0.199437179
0.181528962
0.209472117
0.187500759
0.167951242
0.114930092
0.137148268
0.165263844
0.19472162
0.12578166
0.118953029
0.119589023
0.153483501
0.17033815
0.173499474
0.168056577
0.167716984
0.188069988
0.183589801
0.161741377
0.17190053
0.194257441
0.157067544
0.189689086
