M_vals
0.211583046
0.246472773
0.217998592
0.230450447
0.205556086
0.213883644
0.229641981
0.188957184
0.202276082
0.203851678
0.232532423
0.241661796
0.190384892
0.189839221
0.174073226
0.219240403
0.22876189
0.22558805
0.206566716
0.172980473
0.16858315
0.164295083
0.159106211
0.148930134
0.165208245
0.170458049
0.152153075
0.149408817
0.145904793
0.171734197
0.167898353
0.189591574
0.149800332
0.148033653
0.153634076
0.163530111
0.227892481
0.217317655
0.213779762
0.208627084
0.188082766
0.210194413
0.217936503
0.195787557
0.221266179
0.20511672
0.189795056
0.197688372
0.221838072
0.187691411
0.193535727
0.198074049
0.206254708
0.206637651
0.215996366
0.193023791
0.151787325
0.128514226
0.130283937
0.139069165
0.139742387
0.15813403
0.134078969
0.123216794
0.134023905
0.16362334
0.137233406
0.158576232
0.191929753
0.179912955
0.222462797
0.199364344
0.191070875
0.158826424
0.204213869
0.194234004
0.181683174
0.193820979
0.188759985
0.172775945
0.201346796
0.187742608
0.191489357
0.172499229
0.193565984
0.17373601
0.201487886
0.179680219
0.170360949
0.12205086
0.137551696
0.164162325
0.192469944
0.128288888
0.12646081
0.118229892
0.168323255
0.181589168
0.177853672
0.18187839
0.171728754
0.190698808
0.188923436
0.166069393
0.170253347
0.19898027
0.156512044
0.189955982
