M_vals
0.151790529
0.186450117
0.155698876
0.172935593
0.143633551
0.150159821
0.170520466
0.131117006
0.144993369
0.143938822
0.173624565
0.181717502
0.134305084
0.128997574
0.115725204
0.157844861
0.170527263
0.165666924
0.144617289
0.113469631
0.11254021
0.101207955
0.09943423
0.090232061
0.108158575
0.111069933
0.093259184
0.090323358
0.084854488
0.110834242
0.108345247
0.128526274
0.094720311
0.089502168
0.095784731
0.10488413
0.164765539
0.157492681
0.155123376
0.147596365
0.127550611
0.150256851
0.159085207
0.132975623
0.164266074
0.147451154
0.130730754
0.14292168
0.16001716
0.128384203
0.13160291
0.134009219
0.144171239
0.146630564
0.157576042
0.12996239
0.08566381
0.065210003
0.0704748
0.074889314
0.07540293
0.088166166
0.072913099
0.06334713
0.073021434
0.102716265
0.080171915
0.099584168
0.130955007
0.119272783
0.164264325
0.138436271
0.133960636
0.100993944
0.144017102
0.134210812
0.124792092
0.134621789
0.13143262
0.116347618
0.140922572
0.127294869
0.131352628
0.115335018
0.136061411
0.114215688
0.140772563
0.121663286
0.110451356
0.059417448
0.077754338
0.105744851
0.134384485
0.068294473
0.064251757
0.059022028
0.098855998
0.115927922
0.11286834
0.114162575
0.108421666
0.127653214
0.123724914
0.100913224
0.109184127
0.133800264
0.094138498
0.127635443
