M_vals
0.213900488
0.249208221
0.220141667
0.234537
0.206796488
0.217332023
0.230704042
0.192234797
0.205450305
0.207790145
0.236313647
0.24442306
0.194525411
0.191639831
0.177546821
0.220894842
0.233324285
0.22951019
0.2090833
0.17572579
0.172202605
0.165732493
0.162348548
0.151193029
0.167889436
0.174125647
0.155520413
0.151727922
0.14933294
0.175599132
0.170704389
0.191909468
0.154701391
0.151013479
0.156517628
0.165967435
0.230730288
0.221447137
0.215867145
0.211560114
0.188777895
0.211566571
0.219235283
0.198567268
0.224678214
0.206890067
0.193551937
0.200488336
0.224408734
0.191910044
0.196391126
0.201066145
0.20903639
0.207516104
0.219971127
0.194902373
0.156834719
0.131949096
0.133173212
0.142462422
0.140839754
0.160820691
0.138561803
0.125647903
0.138103832
0.165952442
0.140372673
0.162356897
0.195358017
0.181376451
0.224768665
0.203243946
0.193714094
0.161023015
0.209635771
0.197457698
0.183353995
0.1976821
0.191094539
0.175669291
0.204239044
0.190161876
0.193309632
0.175207395
0.195295904
0.175668957
0.204807353
0.182268448
0.172602578
0.125488887
0.139679184
0.166743771
0.193824406
0.131975245
0.131039747
0.121348326
0.171256709
0.184163444
0.178774674
0.186229929
0.176805679
0.193538198
0.191004591
0.166723686
0.172622672
0.201001066
0.157674394
0.192647194
