M_vals
0.249176598
0.2857183
0.259072474
0.268043603
0.242829521
0.253180886
0.265701612
0.230476422
0.242202039
0.243232511
0.271066587
0.278979838
0.231455017
0.230727734
0.216566498
0.258051912
0.268062025
0.264289166
0.24617006
0.216670816
0.213419438
0.210493991
0.204579935
0.195995233
0.209155265
0.21716756
0.198447059
0.194940408
0.192639982
0.217578101
0.214853473
0.234420774
0.194123908
0.196332684
0.198120457
0.208192936
0.266977408
0.256601977
0.250025519
0.24758447
0.225920576
0.25187314
0.257268693
0.236151566
0.261507766
0.24361765
0.232713793
0.23683758
0.261149069
0.227117149
0.232227568
0.238921572
0.248483555
0.242864653
0.254160168
0.234073509
0.200216107
0.175029758
0.172838746
0.183635988
0.185238564
0.203222226
0.179766772
0.165293073
0.178282881
0.205773843
0.179051454
0.204125215
0.236791611
0.219347199
0.260492871
0.240101294
0.230564801
0.200844486
0.244927199
0.235098757
0.221308
0.234954488
0.228205297
0.213180098
0.241305064
0.228596371
0.232107976
0.213473374
0.233322439
0.215293811
0.242056368
0.221794385
0.215377585
0.172759727
0.183963532
0.207329622
0.233443005
0.175444778
0.17604174
0.16522038
0.214163169
0.225637755
0.220379149
0.228905653
0.216242615
0.234144503
0.230732413
0.207522701
0.213365374
0.241898176
0.199566669
0.234719168
