"intercept_mod","scal_mod_temp","scal_mod_weight","scal_mod_t_w","p_mod_temp","p_mod_weight","p_mod_t_w","r_sq_con","aic_mod"
0.218096401367551,-0.000979994666336595,-0.00527478080553292,-0.000235361165194347,0.751320051632391,0.356000378106441,0.940528778752902,0.431694195314522,-345.696896475332
0.209662510274598,0.00111021422502161,0.0025773780283317,-0.000840433488829704,0.684008582583654,0.735689687249878,0.797792346662797,0.549368978013713,-368.510099262163
0.209866899276763,-0.00301965413295426,0.00259606910473689,0.00147040173423886,0.37888995344826,0.66223447818687,0.701250058097219,0.458755405295551,-347.513472003314
0.217270297358615,0.00209091647881155,-0.00525312753312987,-0.00323311857622634,0.540854921017873,0.724838653116807,0.41849347595695,0.565955776668906,-379.345436078998
0.217907466022947,-0.00514522533360678,-0.00819718712718831,0.00237679336648858,0.0415819999959693,0.238798242914506,0.245005090550926,0.494156375695537,-372.762667116661
0.224267245034363,-0.000721805588537466,-0.00693059476240031,-0.000719472103794814,0.800303320210581,0.507263942962272,0.842781572923937,0.582941914448195,-389.599500968479
0.212058413592949,0.00254772254345789,0.00136638750535616,-0.00053932523485093,0.461751745897456,0.626359790067612,0.899792670689689,0.533049420532551,-354.212618386301
0.212738461681975,-0.00323730004338685,0.000124158884584705,0.00158114397161591,0.363567238415702,0.982205273410571,0.689702388657443,0.461755304233359,-343.037464487
0.218524453452027,-0.00369102706976275,-0.00311302378414086,0.00172235740253156,0.14463520577564,0.701763781866062,0.447435982039633,0.445666135917494,-350.267442523291
0.20839307213035,-0.000937887835186598,0.00653580405488938,-0.000924806775361485,0.735919698236179,0.475216052637845,0.75373130013275,0.589927385963129,-365.527177950205
0.214094234917569,-0.00130779839213887,0.00213492263298879,-1.12984734615271e-05,0.583035387493598,0.844302972322649,0.996005925044118,0.54604209199512,-373.733403935902
0.207604743402296,0.00185680247585647,0.00852043759334268,0.00227183437019374,0.505753824719874,0.57385702314979,0.492478657202833,0.694135826383239,-378.143801217254
0.21905157965525,-0.00249476149094798,-0.00741063916060493,-0.00378115623327015,0.447128717151385,0.195630798675624,0.316880075968502,0.394749109624312,-369.369671450984
0.213316999320553,-0.00216854599516761,0.00514497266799371,0.000550017156543992,0.396407607252719,0.567249330653736,0.831031469548246,0.526141531511234,-359.320252189963
0.208758821912624,-0.00257817708566438,0.00300446863320781,0.00265226326802085,0.3495613056872,0.792408206429183,0.433395329522812,0.603174435546275,-367.989708459367
0.219055469788468,0.000102912958609826,-0.00874566802940326,-0.00253632223956953,0.969338666199976,0.478564172062199,0.316329434960052,0.451749909181007,-355.244678985541
0.218577706098306,0.0032228509875219,-0.0134653108142792,-0.00255800742445243,0.129836806871256,0.0629686161397612,0.228231389757608,0.590341426134243,-388.30290489916
0.206735310959151,-0.0035832655691957,0.00806088986324223,0.00314759750929478,0.16703645473418,0.166474423025937,0.087506471507775,0.563951614912271,-371.752776737453
0.214637400563298,-0.00568646288469191,0.000841456493844889,0.00108831080645065,0.0173367496686159,0.876358488384795,0.626682681326576,0.536512436096165,-396.271149284703
0.228679103008826,-0.00313608726381596,-0.0174286895765531,0.0031448462065095,0.390904445171667,0.155088590036448,0.494059488855463,0.424857048894423,-351.505914923939
0.225899475567159,0.00162278017591556,-0.0213230289947118,-0.00339076064335323,0.630854403131854,0.0170511689725786,0.368532103547726,0.448738430705901,-358.902455521633
0.217474953548565,0.00028571342711386,-0.00730700461473271,-0.000877809689559255,0.903283083860621,0.312210990628888,0.607652103861859,0.475135566581264,-359.952550526672
0.218398525629573,-0.00411566391245799,-0.006890191415465,0.00537603246830029,0.234755474711619,0.629616865692699,0.163487688188441,0.590087381696646,-366.070108767041
0.219747866156355,-0.00508369210694309,-0.0060593789816335,0.00155232839544533,0.077217251846067,0.32886393951333,0.550048088639681,0.381325917915449,-343.755394116836
0.211212003919763,8.79585627940094e-05,-0.00222379817056321,-0.000429862680540837,0.972150530713891,0.539659396883752,0.874193249944533,0.554071907902698,-375.176429476087
0.216370305602144,-0.00204465065249494,0.00521746442243514,-0.00260483307172395,0.622261483138324,0.521420948527283,0.547618410073971,0.493512819471878,-352.932357617179
0.225945094066552,-0.00376746157777496,-0.0170758420035082,0.00106950612146345,0.190107742333038,0.196957973947522,0.735402609723033,0.458613495891453,-378.329801945153
0.22183336080642,-0.00226952612280317,-0.0160918427162811,0.00444099829754873,0.4644680751313,0.243367520553515,0.256719145133538,0.487354512483441,-365.463275137172
0.217860422641342,0.00233935994369617,-0.00386122087902419,-0.00204264485930324,0.471462943682237,0.5393902127371,0.565931620572113,0.491179094832469,-359.629550496524
0.20995566918845,-0.000133475139170145,0.00231278745720168,0.000498232147399692,0.950576883158581,0.707166178895004,0.798418508493267,0.543634019515934,-371.599616450699
0.213406872915834,0.000845418657932164,0.00284782715917232,-0.00196158583729056,0.811633089440262,0.806557828959535,0.639714147609742,0.472676933579931,-350.276955792904
0.210647466254777,0.00252727469616963,0.00377112890773872,-3.62301965755968e-05,0.409608659354175,0.748685768811563,0.991885020384773,0.607689028423505,-357.986894361592
0.230695161048695,-0.00102104033802977,-0.00865546293651846,-0.00452065263267053,0.773471006065336,0.173430141962336,0.277381538624622,0.436183226070506,-361.161812821308
0.212512807290082,0.00249126611920471,-0.00785244230163385,-0.00427556712777083,0.260755742624458,0.300070868625728,0.115392872438094,0.562243836014144,-392.665707396817
0.222866579498988,0.00416698535933871,-0.0217568864791774,-0.00556697405813761,0.2134037053868,0.102733169307757,0.166140874611287,0.49268128847818,-363.00660324706
0.212343805792169,-0.00358316494951977,0.00827418352693367,-0.000537917312143234,0.237375025969846,0.307043328568527,0.888835573878596,0.528919930060967,-359.158048837024
0.211820514004215,-0.0021095735771734,-0.00185745441409587,0.00538976001058444,0.520432029321568,0.886886417387377,0.175308897496742,0.620190962246865,-359.422388977236
0.198840084348202,-0.00236569944852479,0.0158173204038706,0.00241260272262068,0.373828123226371,0.0653184468092118,0.400237423717271,0.621707344469374,-361.670348394777
0.214622325096689,-0.000418057059493691,-0.00307627091453929,-0.000544396426487282,0.884986300136608,0.663546621422979,0.873230423537226,0.517034243645909,-362.580736394632
0.215104251068217,-0.00314738288186172,-0.00328019237541059,0.00122169243032557,0.355821661575214,0.803390542427099,0.737657566767725,0.548172346279421,-377.765344753972
0.213711111246566,-0.00146035686241953,-5.20585666737757e-05,-0.000132954939380909,0.593469239021301,0.991539262604683,0.955780718104517,0.465924218478649,-372.797274419425
0.208215324882683,-0.00728197221468867,0.0130200992830891,0.00280945394839036,0.0124582899533554,0.196405089980423,0.412362369427662,0.596461033317573,-374.23558745127
0.214744670943558,-0.000464048601318153,0.00342840831764338,-0.0012364262620759,0.895091412788414,0.501813731649938,0.774881338567007,0.428791588044865,-319.240723656133
0.213178545253865,-0.00678793372733867,0.00044322844374575,0.00271937604366544,0.0147014344479412,0.964058857086451,0.380103694230404,0.549435634849286,-371.420684028689
0.205285713163967,-0.000514570855364539,0.00667532327881697,0.00140011470720483,0.885946329915643,0.617142706520518,0.729659387834408,0.583154105467187,-375.817043956749
0.214287331554014,0.000746595560003904,-0.00737055993774644,-0.0026120250025311,0.824555075013246,0.164580279801799,0.570603167516842,0.471586328039734,-352.485747688873
0.219180687077724,-0.00115230122778015,-0.00682217170798891,-0.000657606910991218,0.643754672561935,0.472845140770973,0.829723140871412,0.441403279486402,-345.923866530774
0.212291471997444,-0.00426863945587821,0.00517600602726115,0.0064990121501416,0.139536544800672,0.72399428474001,0.103946064555917,0.626949373547318,-365.591985278627
0.217394504588085,0.000505901718920643,-0.00473695313988584,-0.00267265416815108,0.875645860893825,0.754880298179901,0.49301441164469,0.453817788520579,-357.067096103272
0.216475378751369,-0.00512958271915893,-0.00143648823225096,0.00450242608860899,0.0927070007577096,0.705094927452874,0.24227087304695,0.560102860913786,-367.312968862986
0.229414096845138,0.00401246090516815,-0.0175362430602088,-0.00457150282962699,0.15781362816569,0.0885231750797526,0.211402423837005,0.42760472870301,-357.381257403698
0.229050791915228,-0.00195403665856749,-0.0205250799570547,-0.000346273973076088,0.505368743471986,0.139831356999151,0.924955003920683,0.478145122832804,-370.757134300985
0.212420653214844,-0.00283812138444379,-0.0060827467167109,-0.00207339366401507,0.250419479111037,0.398060730537463,0.438412233967441,0.517284792618836,-391.865856315506
0.203947948032831,0.000298831854151941,0.00569758126720621,0.00114641829688909,0.912066912141962,0.547117975286476,0.72003140662208,0.569663163416993,-377.778249806217
0.224140520535967,-0.00357852194452222,-0.014115207964654,0.00294355732510747,0.292044597053382,0.183900235789026,0.495328203058145,0.43887430962195,-370.528850435113
0.21560355940425,-0.0022403970633857,0.00592553555819637,-0.00111822854471326,0.400378719765691,0.623679134664775,0.683130002443834,0.473930720426973,-342.106375466637
0.221764885470632,-0.00163955894386072,-0.00254847973379682,-0.00583044855924248,0.608033816624638,0.599627769967943,0.139321260887433,0.376689090302627,-349.126151806188
0.208148274270622,-0.00161294581944348,0.00420724617521355,0.00207432999498215,0.520400386810461,0.575287734780179,0.455568973582721,0.622815310894571,-362.673602042049
0.211369221266707,-0.0040359538639084,0.000755888533572406,0.00375514742743063,0.129050443493015,0.922346068056225,0.189322184428958,0.636728761420474,-380.335858591298
0.223886664390137,0.00185635481923333,-0.0136351100935794,-0.00199021946257117,0.573602602910314,0.362878111506453,0.619578082613122,0.387489790293605,-338.402426149864
0.218678057655104,-0.000463619536357177,-0.00341089194805334,-0.00122918732557208,0.886150922964058,0.756951561202143,0.756467668101223,0.445640889310647,-345.867890902115
0.225225799573352,-0.0022476370073702,-0.0115284445088907,-0.000913341259820196,0.415301418603428,0.133799010783502,0.752028790918522,0.414652763683871,-352.798524843796
0.22600985290668,-0.000579864106896961,-0.0144398047077072,-0.00149568174015712,0.789063236028053,0.074939111699433,0.44785285387114,0.55917091141749,-385.448292728642
0.208765586239215,0.00119926421707671,0.000138760899622043,-0.000463663070434284,0.700242277668277,0.982928673594225,0.898720011911497,0.507467001747211,-370.726721942318
0.208600748882382,5.93698190211713e-05,0.00306653781572344,0.000391565905201325,0.978413587919217,0.769792866592511,0.857032856150037,0.607562431620603,-363.220230251361
0.221106471674417,-0.00206283368960027,-0.0138909147729875,0.00224429067927798,0.480883225038469,0.0390484346432523,0.470698058082963,0.475268044856466,-357.521464775221
0.210840281538085,-0.00187156828302099,0.00673564511026294,0.000286036732411997,0.471482887329098,0.376140635719779,0.92064078725561,0.609816112504454,-372.468360065195
0.225815962397806,-0.00468146463327563,-0.0115822466410207,-0.0010953408671079,0.154248726291171,0.270512325771801,0.719790322513182,0.318517469517273,-350.405377251126
0.208975320983764,-0.000293069679721841,-0.00160109705685163,0.000615289467371806,0.925637571831131,0.835849139817162,0.868242248665405,0.471017685348351,-356.310445367549
0.210697201335536,-0.000644176537234607,0.00319299135119678,0.00089325515025525,0.828490442729465,0.822445143463332,0.821653167703767,0.582033611698046,-369.189603947196
0.21700309214657,-0.00160857091430071,-0.00694374152725039,-0.00124940269832445,0.624915549697227,0.583777664142357,0.749801594751874,0.455547464179791,-359.690608907475
0.214372863271398,0.00113141485333048,0.000263076952387371,-0.000902145774075315,0.657423039342933,0.968775605256216,0.769503174092148,0.55220753709226,-372.202985537798
0.22162624915899,-0.00172054816191629,-0.00699997418448006,-0.00383110659861416,0.544488955301493,0.278226712271969,0.263635184305416,0.355712764633042,-360.813807583461
0.214835587432465,0.00103059929072776,-0.00949032377452282,0.00219561117401215,0.696747326088974,0.538778912962982,0.537648027460004,0.608815169422449,-364.264492092365
0.21422145763487,-0.00408691892928933,-0.000354259826035697,0.00336806157460615,0.230635044583936,0.909583405287988,0.447673247872024,0.623489626438615,-374.402468564955
0.219907154242853,-0.0061131065173469,-0.0115625621772339,0.0105972954450006,0.0853878079393611,0.429050769117089,0.0129498710852551,0.625934346632963,-376.209988351303
0.221710688481138,-0.00237419876360645,-0.00724457837206085,-3.6660276775126e-05,0.402984104317728,0.382412895801551,0.990811356495007,0.454699440057555,-365.897539076344
0.214103239845295,-0.00101911877425189,-0.00789412147673213,0.000476330469105848,0.684272894509441,0.375858575649357,0.846044818217717,0.547773170194354,-383.533197548426
0.217164004887499,0.00035949110256161,-0.00618023058213094,0.00378773360943968,0.90196031189043,0.496504022863735,0.225721455459148,0.600572384460093,-379.76661921682
0.221321884596704,0.000661056267454055,-0.00948098940325167,-0.0010858806035666,0.842725105007925,0.513042403712891,0.773874916752578,0.483651212776326,-372.342317458353
0.223093724288927,-0.00422787200074353,-0.0104223413798317,-0.00274361735521573,0.156554807890065,0.177851278942635,0.311878812878736,0.397962390035498,-341.526875352152
0.207065340814616,0.0021295114960993,-0.00313346040939497,-0.000774855494109689,0.548172185480659,0.601739702827549,0.844899099547463,0.517754698561562,-366.459139767841
0.21616910852459,-0.00311041863714666,-3.09825310019993e-05,-0.00130591507606153,0.217692433075598,0.997135926058964,0.664289870538281,0.429819776580335,-347.820611120612
0.215391321242009,-0.00210838727718973,8.51244684882482e-05,0.0027131259895378,0.489186583049968,0.990481472227629,0.431415053186151,0.544915523891312,-359.996839312674
0.214797032414898,-0.000183466641926436,-0.00440660356969942,-0.000474514940756735,0.944901664248094,0.67057546163951,0.856015301702007,0.428259572804458,-371.070330092858
0.221302198343677,-0.00338461186969517,-0.00687618523566442,-0.00353591967015195,0.269743755679329,0.368722459070912,0.272237653326437,0.336656534119646,-353.154377949378
0.210053099497238,0.00250158653192982,-0.00237137420025471,-0.00024344194658279,0.370819182257663,0.793085083961786,0.933694148674611,0.593809772426479,-373.985184776215
0.215534343422138,-0.00496600765558616,0.00155697336639672,-5.47720183138065e-05,0.139998755020345,0.798136397435738,0.98847282111565,0.480908768024586,-360.350169433984
0.222618807532673,0.00131197213423792,-0.00466048585207884,-0.0071317351084578,0.658046859093344,0.365429933512994,0.0424757358229554,0.438306258982362,-364.610682835921
0.222325212162992,-0.00303632421133817,-0.0131173791578274,0.00180363579188008,0.290873335847657,0.167656338852793,0.555930091329531,0.516263639187418,-374.966996940166
0.223178579627476,-0.00481374489263207,-0.0165426940473244,0.00447063435594764,0.168537485769246,0.0479311448769884,0.200348667687233,0.465524202255297,-349.106255353534
0.214961463579802,0.00189269630597016,-0.00884752413892042,0.000250013810956024,0.621965544072795,0.434329903378716,0.95248944476979,0.507925961968797,-342.667449710548
0.232330743141966,-0.00801821164296492,-0.0219129206942265,0.00657417784374941,0.0156729534160455,0.0603475344666128,0.0819522033186164,0.50957649852121,-376.234072601512
0.221502013096393,-0.00142514839240491,-0.00614350726823277,-0.00141121932017744,0.658714507613783,0.52644648607827,0.73309692762162,0.535954570246471,-370.076608497872
0.224892702089516,-0.00502404639867728,-0.0115465431280454,0.00196156549520166,0.0572774118595578,0.143748406826281,0.487844283698575,0.514838566956905,-378.260869112933
0.210675241286619,-0.00457714506883208,0.00589483343534843,0.00307179755161133,0.178372835680677,0.479926281278502,0.376925027877357,0.56119596396155,-359.576409944212
0.21333224110693,0.00209005325025141,-0.00373116064381668,-0.00431105582256721,0.509658102720201,0.775676396054235,0.280591607707635,0.337544028456593,-345.377627536012
0.21127035247458,-0.00232850544677003,0.00476991447705862,0.00152405372696132,0.465126173211917,0.730230151830303,0.696492759830162,0.562612207470093,-362.25273108736
0.219725240352573,0.00474946202074356,-0.00858681438802587,-0.00322490336235336,0.0928798433324194,0.303748585122772,0.253988646410756,0.568190713173794,-357.811826866241
0.226523413144834,-0.00468453489399674,-0.00920122312420804,0.00165057138451536,0.157281536023401,0.308591584950509,0.681460370937171,0.473970720308189,-341.249261830705
0.212554224864908,-0.000461969707546319,0.00296670621579777,0.00120799121679101,0.877711498496925,0.760640371731762,0.677804100363257,0.524404527670445,-344.546383916131
0.216617379396622,-0.00214920233969199,-0.00374897799640099,0.00196770500904905,0.549565334962788,0.396977413740601,0.660358048088188,0.474761286513687,-357.281113487966
0.209176150788743,-0.00364985416958694,0.010183205596184,0.00473141840850786,0.367988025264975,0.122240786474992,0.30732454193123,0.614515345284033,-345.757951933351
0.215457518963117,0.000889597277763799,-0.00321820820926633,-0.00015729285676634,0.830155762976049,0.600063838167177,0.975155366402663,0.388663949530344,-341.649500907569
0.213800199307086,0.00136082679773883,-0.0051042849266436,-0.00140268288352007,0.632701047551931,0.569371048661808,0.640010221525426,0.555029362418412,-350.912242454513
0.217982105965725,-0.00494161977141152,-0.0111313087811602,0.00650868757896808,0.166436099444691,0.330362387391056,0.108236124458917,0.447568577631717,-348.69749626573
0.209022807529077,-0.00315248610021235,0.00155055491700105,0.0016698783087061,0.326658077648638,0.781897361804284,0.60145894730824,0.428583939120154,-352.186530399141
0.221145467160313,-0.00507948612093403,-0.0106481611386902,0.0044704126143829,0.0647988578564868,0.38618279235609,0.217926774407271,0.512207055115505,-371.580793056892
0.21653766375062,-0.00542043120581568,-0.00687748102248854,0.00750983113410988,0.122153182092768,0.606667936167249,0.0699414402684572,0.556378060659846,-361.225666952933
0.209562486972776,-0.000525186001083821,0.00387427083275658,-0.000591615037886852,0.820964487744381,0.676516943684608,0.82904781461848,0.490211181352874,-365.618250164606
0.212323813605933,-0.00436202851167023,0.00501039334280763,0.00273315308192613,0.178264768958536,0.74296680590455,0.51371065543962,0.609880441713868,-376.859535286532
0.204653770047375,-0.00306277619182054,0.0143887301689125,-0.000543311465963052,0.257336081653919,0.152427748325432,0.871542417320839,0.604757517608676,-371.587165722103
0.209643551337902,-0.0013230244797702,0.00481751196803806,-0.000502974557680832,0.710648975727064,0.727486162664424,0.906297126996632,0.454992883917618,-355.539234443602
0.213574359381842,-4.09156967743694e-05,0.00538499247959366,-0.0026517347500972,0.986371242711257,0.439198204472753,0.226023705571279,0.467099077228755,-346.689582844702
0.217712050831228,0.00175263710096666,-0.00175036473054241,-0.0070276201651292,0.578523647584776,0.896594575317449,0.0952461447204523,0.401096613006725,-339.797964619517
0.216333759327736,-0.00242256009960443,-0.00224772019357707,-5.66747767185457e-05,0.380857236663032,0.686968518548457,0.984329634436567,0.47365150881876,-344.253491949118
0.217929799798345,-0.0031526493939602,-0.00471707865411905,0.00173236650585989,0.283692815781264,0.663464700951491,0.550950364990914,0.470064249673297,-364.393537543174
0.219130331425086,0.000245665556219976,-0.0124154410582385,-0.00304238117433805,0.919792901965577,0.110583754132138,0.14172677276297,0.413065101981992,-359.296564834951
0.202634435168616,-0.00626057449529316,0.0209518676643113,0.00634139685127388,0.0932190508405968,0.169706541727717,0.177063777592726,0.70042793518741,-357.285991933427
0.217387452594533,-0.00288041607633604,-0.00838022173286266,0.00382408375276438,0.300794957441098,0.282192839655338,0.24488101532363,0.552608196148336,-358.946732136705
0.212156689716905,0.0028907181970826,0.000259133578032955,0.00188543818663766,0.163377977642775,0.970188210350812,0.394093514165053,0.670705682770291,-384.696332891305
0.202200219552322,-0.00684057919071754,0.014914329807679,0.00799611930842018,0.00686419412514943,0.0877326637681188,0.00575343439835878,0.69946668493251,-365.482410713544
0.212387070281848,-0.00187545653435799,-0.00317560792715278,0.00313918403102838,0.503192271746137,0.829655638453274,0.375872641129619,0.585292612103104,-364.197660078178
0.209686951974308,0.000108845821956794,-0.000171506027363143,-0.00138192707841878,0.973923966637217,0.99034069728554,0.735316102001131,0.548013204491908,-356.987648037577
0.212239480791924,-0.00338386123374689,0.00323236363194005,0.00174853917873158,0.286929170258925,0.766237319424286,0.643011094309624,0.489920698824136,-360.773108618911
0.212161532958448,-0.00208631796039793,0.00242244459765575,-0.000185823276241431,0.508982322461231,0.444477539906481,0.961485301534646,0.479411484613028,-359.163401443987
0.209422776011814,-0.00221646694695567,0.0116650241089845,-0.000253359366327518,0.43689494593623,0.371414393475202,0.939435599436282,0.635910587199573,-379.230819997207
0.218163463169569,0.00132759694143688,-0.0045935999477448,-0.00229499669734396,0.624844165481404,0.563812874583441,0.442128622915084,0.506509380827149,-368.707253364084
0.224979220368474,-0.000248561243015068,-0.0143455929625995,-0.0025747150887632,0.919041983020829,0.0834840156564902,0.294619521457447,0.444842760997759,-386.347383789432
0.208284736534816,-0.00318494354495232,0.0064101601070809,0.00434083269826785,0.26629532350544,0.587952689622707,0.195072082875543,0.604071801295471,-373.332216135382
0.20936219347067,-0.00143345011558479,0.0087834353833633,-0.000584766220712437,0.687475422015055,0.527535164712017,0.87090348510216,0.442157919181721,-342.441450648815
0.21679180002706,-0.00244561250163504,0.000193723520367672,-0.00268605624081034,0.364105601183656,0.978325551451786,0.3847617729675,0.483106292572126,-394.33657203993
0.20556138631266,-0.00187546361422751,0.0134768772566715,0.00340622538226303,0.467837547856625,0.165333421493602,0.275281313831085,0.614241463836192,-366.460186693804
0.21541030938083,-0.00132574304176771,-0.00239177653003174,-0.00051543457302761,0.680716677073888,0.850175351834552,0.885833640165574,0.570434227896626,-368.215245704591
0.214040372003349,-0.00266224340798478,-0.0031470963505138,-0.00142504002665477,0.327622594707032,0.682190920803234,0.686402737505738,0.512891743324438,-369.370419844986
0.215395076635618,-0.00255714004429787,-0.0033740670656751,0.000203299484609536,0.366190574189544,0.560398015235011,0.947609038031595,0.517918189801399,-378.174819199649
0.210387243091842,-0.000582430895498346,0.00207072494235527,0.00239991174055332,0.8585246660461,0.870619699835793,0.515985040987976,0.50390820178859,-338.39935042788
0.219823161250268,0.00140016621048873,-0.00430221470720182,-0.00666641572319998,0.656419870218908,0.754122815811075,0.0880630075220788,0.458751343231812,-378.978256097704
0.215672904054643,-0.00263281832480248,-0.00356652478403062,0.000938080849555189,0.350899743142318,0.747339080273012,0.660063125015989,0.566869086235861,-346.093510862194
0.213713034619853,-0.00196552587335377,0.000251325924580348,0.000773197682600664,0.564546856043247,0.978693227779551,0.80492641765491,0.476701307413291,-341.656471144394
0.217427049470596,-0.00150577451871557,-0.00927545228262824,-0.00239994876290551,0.575748956894116,0.443284696023792,0.478141329154004,0.520942763845204,-385.722362440977
0.211681943209826,-0.00222625550397025,4.26437009824442e-05,-0.000785187635211122,0.446964280917973,0.995574820468712,0.807484948131342,0.521636282932394,-374.552890014509
