"","intercept_mod","scal_mod","p_mod","r_sq_con","aic_mod"
"R2c.121",0.210334171651254,0.00327751786611044,0.491300812572889,0.507761521036341,-374.962458482546
"R2c.122",0.205706923895715,0.00510827233715424,1.02562218649597,0.493935846489836,-390.991545612698
"R2c.123",0.211443894761118,0.000989098439156079,0.0942027676016036,0.4681903346289,-353.174705923347
"R2c.124",0.215952114279149,-0.0046265195758387,-0.30653528197573,0.564060254933621,-389.762160714632
"R2c.125",0.204314670319918,0.00813020507224587,0.840251551601087,0.559397213241534,-377.68134983061
"R2c.126",0.21529195327329,-0.00102476486877074,-0.166229165162383,0.498762096477741,-374.353630336742
"R2c.127",0.199700192742074,0.0137411769004602,1.22107148921808,0.689617244953406,-434.036131549123
"R2c.128",0.213958787336193,-0.00526954886556371,-1.33113560890356,0.541070865555695,-398.390751249665
"R2c.129",0.216403180535875,-0.00642219244111793,-1.44464973905969,0.601166434599503,-405.25118791395
"R2c.130",0.208074423070471,0.0030769279076753,0.660478859078743,0.527232383805287,-360.453212231312
"R2c.131",0.225671338434412,-0.0206312628280026,-2.4739674659389,0.502533199175311,-399.770409559345
"R2c.132",0.214703929621192,0.00212917947223223,0.369191255148513,0.504214131903655,-369.670703732165
"R2c.133",0.214125079379904,-0.00224053159780994,-0.573096688297994,0.585236895364481,-400.770068724984
"R2c.134",0.209756705621404,0.00359122393824715,0.538821408358004,0.487923226026693,-376.52001540917
"R2c.135",0.212866860766337,-0.00377835307916649,-1.16600671348457,0.441189460805194,-379.516821735931
"R2c.136",0.216045146036391,-0.00261587021282906,-0.649098550886615,0.491490458147372,-382.266486348205
"R2c.137",0.202023605948761,0.0149503701700169,1.05343978093965,0.517643994021839,-375.111955173334
"R2c.138",0.211256747689639,0.00260395012900008,1.357917245324,0.527990576733173,-389.198109025182
"R2c.139",0.214733497178688,-0.000657828745950358,-0.107485876549703,0.45169541616806,-357.560516146205
"R2c.140",0.218556324749563,-0.00623671316706852,-1.21331042688261,0.528844493993078,-385.077920064622
"R2c.141",0.220195440599107,-0.00551099356035578,-0.680044832696427,0.508076407803054,-389.07164658538
"R2c.142",0.206959465525453,0.00941995393895715,0.764608035330894,0.557876499200892,-398.883383561484
"R2c.143",0.213012673631881,-0.00454502015764898,-0.924581624334212,0.528143611551102,-392.383658561651
"R2c.144",0.211040326505013,0.00475187386775754,1.33540249688237,0.565113552989402,-386.33083575827
"R2c.145",0.21704040565965,-0.00165693973824389,-0.314104764962255,0.468560857208802,-365.422149973044
"R2c.146",0.220901882660681,-0.00534469461741044,-0.586992029809997,0.488789680677247,-375.2041497307
"R2c.147",0.208781729475451,0.0102547599601823,0.881312974421911,0.613114563047804,-404.83468231409
"R2c.148",0.210306604723622,0.00326594536104919,0.728970953875444,0.528312980119746,-377.895221559621
"R2c.149",0.223287034218926,-0.0111585871074927,-1.97931843670973,0.481979895091802,-378.17725215883
"R2c.150",0.21865315578094,-0.00877728358740625,-0.80748373686827,0.458315406146809,-363.734661571775
"R2c.151",0.215739781121527,-0.0045616744426334,-0.433476092706326,0.571472289015464,-390.83439936975
"R2c.152",0.22057388566941,-0.00451061467134892,-0.447031281506954,0.455402401084829,-376.715928594533
"R2c.153",0.208309585932067,0.00652871072277873,1.32248146508458,0.528271731794912,-367.632117265293
"R2c.154",0.215391265138026,0.0010976801755688,0.28247731980591,0.556452662777141,-376.511132510485
"R2c.155",0.21186393996025,0.00430332112826659,0.455313599267394,0.445762004699832,-351.299283766428
"R2c.156",0.214674510820113,-0.00226983462087038,-0.290858956189016,0.53512069278824,-394.37976298893
"R2c.157",0.219268457720618,-0.0129991848421874,-0.818289058920167,0.473563404836123,-355.474829549123
"R2c.158",0.209065610784025,0.0094322633710169,1.34285561910267,0.568314873428193,-394.880297809447
"R2c.159",0.210774569607602,0.00285350215361298,0.927811473057123,0.572670061352318,-386.952107542014
"R2c.160",0.210699326902776,0.00371741142793605,1.25636399901254,0.452067196046654,-388.037178312322
"R2c.161",0.214481075565591,-0.00523566082898864,-1.20497028052747,0.517922424440066,-391.897062869676
"R2c.162",0.217133202558925,-6.5618268617704e-05,-0.0123036620447357,0.613159997404426,-392.299944399921
"R2c.163",0.218997880050055,-0.0109383202069445,-1.5914426689557,0.597755043209674,-406.586153866922
"R2c.164",0.218491684918348,-0.00655751490679274,-0.550809637253123,0.512201266631444,-389.859407125338
"R2c.165",0.20501384838843,0.00306434258015793,0.654380161013869,0.462459613019466,-378.494215006906
"R2c.166",0.198337835640658,0.017569663709101,1.36278685490527,0.577820158270994,-374.45445109824
"R2c.167",0.21198405172288,0.000784523591890209,0.0708915459490523,0.5761797647826,-397.956453598554
"R2c.168",0.219471136441458,-0.00459625472588231,-1.00992443831791,0.421838412679415,-351.694408551293
"R2c.169",0.217177514969062,-0.00551045863934789,-1.24321698918086,0.504682412180289,-354.92444514644
"R2c.170",0.231863707174417,-0.0260308996134207,-2.47058482241906,0.5976778109753,-407.448978261807
"R2c.171",0.212663395063778,-0.000860912577495186,-0.0619953016900652,0.463959755180147,-369.483337262058
"R2c.172",0.202685241639422,0.0127219695911049,1.21679148552779,0.578724238067989,-383.733029358991
"R2c.173",0.216179277869042,-0.00328822794106169,-0.21463144525962,0.471286789364673,-377.91492911271
"R2c.174",0.219019807751332,-0.00427634204564984,-0.321740291547168,0.487344718422712,-387.097372527678
"R2c.175",0.211226402785196,0.000627222829869705,0.132300971304804,0.466359136780561,-378.111265720981
"R2c.176",0.218766013795546,0.000204464138488108,0.0510376153865268,0.492703210728889,-360.202167956119
"R2c.177",0.214000725314714,0.00317888766284204,1.02037197186739,0.552757129256528,-369.6113879422
"R2c.178",0.211242821837642,-2.20162410392065e-06,-0.00056592465245907,0.519811444008196,-386.84344093078
"R2c.179",0.213297600208018,-0.00313523483341053,-0.316875808314481,0.494934351834525,-408.965043931635
"R2c.180",0.223548090388216,-0.0128552010832179,-0.990855558213314,0.421191885668349,-381.28905310673
"R2c.181",0.217853312050703,-0.00295913708904511,-0.295726660296244,0.51151093937537,-376.902001993286
"R2c.182",0.211864395582758,0.00192249832885906,0.567820023243466,0.490566516282123,-376.735147684032
"R2c.183",0.224542067602836,-0.0130851043811395,-0.924144563171852,0.566828406750113,-393.282008912337
"R2c.184",0.211547610334711,0.00320725612896778,0.265109747538749,0.573475714584887,-389.13367820182
"R2c.185",0.209364351322753,0.0070422784803133,0.995752178046173,0.531273550031185,-383.33813746049
