"","intercept_mod","scal_mod","p_mod","rsq_mod","adj_rsq_mod","aic_mod"
"1.290",0.228112551815366,-0.00587153206389532,0.00587177709186278,0.0694068046967092,0.0606276236089421,-347.149429856341
"1.291",0.21905534357341,-0.00764743076409636,2.81720780877951e-05,0.153138320900706,0.145149059777128,-381.098918742792
"1.292",0.224133197451399,-0.00583035267245555,0.00394239918167675,0.0757437532290026,0.0670243546745591,-360.960570067634
"1.293",0.211479505155717,-0.00549281552444231,0.00617147648803233,0.068615314215022,0.0598286662359183,-364.696218378593
"1.294",0.220465441591093,-0.00765114430089132,0.000120224774369616,0.130791502792993,0.122591422630663,-364.84980604487
"1.295",0.222238526280487,-0.0064646783358187,0.0012240082718308,0.0943321685760651,0.0857881324305562,-356.858294118731
"1.296",0.220617724688704,-0.00644125901733341,0.000397806660433001,0.112084796318211,0.103708237792911,-372.308692284502
"1.297",0.221854366984684,-0.00433270727101695,0.0591450839957578,0.0331912601033712,0.024070422934535,-341.378948044614
"1.298",0.219285069274987,-0.00667553820963007,0.000981876082960874,0.0978248921244116,0.0893138062010569,-349.125039190904
"1.299",0.221289258857641,-0.00492610425595972,0.0154786414232013,0.0540391735003972,0.0451150147598348,-351.461823711938
"1.300",0.222233440051981,-0.00778582990039025,0.000270317189243583,0.118149621168428,0.109830277971903,-355.711779656223
"1.301",0.219311472761064,-0.00722729917829407,0.000343129687499914,0.114408294125608,0.106053655390944,-364.125574250992
"1.302",0.220983406137909,-0.00714813260207037,0.00130462160940975,0.0933206696254618,0.0847670910370226,-358.392524674267
"1.303",0.221754011854054,-0.00556466074573827,0.0125588091715604,0.0573424230197227,0.0484494270104747,-345.07368072865
"1.304",0.228017331302209,-0.00279540952365436,0.132612627065169,0.0212088867095401,0.0119750082822715,-352.670508386624
"1.305",0.221732342851578,-0.0065983256189063,0.00081961061849159,0.100683571281893,0.0921994540298358,-372.90260136293
"1.306",0.218636838892404,-0.00464807576263869,0.023062951141553,0.0477656150460558,0.0387822717917732,-374.416308445471
"1.307",0.219632356866448,-0.00547441604773934,0.00294803370947529,0.0803679544401597,0.0716921804254441,-381.958104135807
"1.308",0.223231757474715,-0.0108083114060039,2.9443407430464e-06,0.187072508875903,0.179403381601148,-353.326029429702
"1.309",0.224151938986765,-0.00449454344512987,0.0241053729704968,0.0470729065853499,0.038083028345589,-347.187368859124
"1.310",0.224586997715066,-0.00770474679657288,0.000473187904115967,0.109354019621911,0.100951699052306,-357.192094069881
"1.311",0.220727326112601,-0.00702219867632581,0.000247105483197557,0.119555691463216,0.111249613080793,-363.7638812415
"1.312",0.211303207787451,-0.00446780177527957,0.0250798949774607,0.046452441044051,0.0374567093557873,-378.686569662827
"1.313",0.210364514615825,-0.00377573553041235,0.0260753791438683,0.0458435626641809,0.0368420868402579,-398.687678125776
"1.314",0.219892095525309,-0.0081542775918084,9.6006706733443e-05,0.13428145535499,0.126114299273433,-357.05082634362
"1.315",0.222362435038059,-0.00681713299942032,0.00119741233081381,0.0946804709288794,0.0861397206546234,-366.081256181148
"1.316",0.222692095453462,-0.00773577204080498,0.000272923085984388,0.117999294873159,0.109678533504038,-344.842052564676
"1.317",0.22101932655465,-0.008264127236395,0.000368401033853879,0.113291960533555,0.104926790349909,-358.110816055748
"1.318",0.225169672893147,-0.00793829296505118,0.000102816728510671,0.133219186400391,0.125042008913602,-371.382038350248
"1.319",0.227970824097632,-0.00727784092660897,0.000223430178657327,0.121131526380804,0.112840314365528,-371.235007792024
"1.320",0.221672558877991,-0.00622797439471258,0.0026301395999314,0.0821828422265241,0.0735241897946987,-350.586068446384
"1.321",0.21846471937192,-0.00393263977775534,0.0938367648056233,0.0262579113098683,0.01707166519015,-349.611963441157
"1.322",0.218729296100914,-0.00663045301799694,0.00124677481453351,0.0940399434923092,0.0854931505063875,-357.970640582081
"1.323",0.221585575742049,-0.0065395280168781,0.00155389692398595,0.0905460200745949,0.0819662655469966,-359.465930772065
"1.324",0.217808881134556,-0.00583972538639679,0.00209159543589522,0.0858255615582368,0.0772012744031257,-370.576308975361
"1.325",0.222423757632692,-0.00480310114372145,0.022136219868655,0.0484088130959916,0.0394315377478406,-348.580992615233
"1.326",0.219698831428211,-0.00748644006730653,8.31942941011873e-05,0.13649904062494,0.128352805159137,-363.640295542855
"1.327",0.223789051577546,-0.00511681373959888,0.0110491982030964,0.0593698886849358,0.0504960197102652,-365.695640718569
"1.328",0.221288725796733,-0.00475469755720408,0.0312977140959168,0.0429954768871281,0.0339671323294595,-347.309309605999
"1.329",0.21790525479347,-0.00540720651527055,0.00328532803627534,0.078644598395761,0.0699525663051549,-364.738309651876
"1.330",0.218367049773205,-0.00993160450203474,2.03058620299348e-06,0.192550028177538,0.184932575613175,-376.424420690194
"1.331",0.223081590640354,-0.00981274934184224,8.91095752538311e-07,0.204582427647398,0.197078488285581,-359.131692440679
"1.332",0.218406269423581,-0.00898673127497321,4.06751672750093e-05,0.147519896851462,0.139477631727419,-365.538551859977
"1.333",0.220023625319232,-0.00667369012691468,0.00116212065107625,0.0951547223823518,0.0866184461784117,-370.947733880528
"1.334",0.220026794013518,-0.00712708710771813,0.000147961511737149,0.127562961868512,0.119332423772932,-385.904045575403
"1.335",0.221355234451838,-0.00495894936086111,0.0291727974068691,0.044090857607312,0.0350728468300224,-334.861313405943
"1.336",0.220522528244775,-0.00422457720709472,0.0302018211940711,0.0435505306077624,0.0345274224059487,-366.380960464534
"1.337",0.218037090979403,-0.00784304333758067,8.85536653590362e-05,0.135532976844234,0.127377627569179,-363.091002330259
"1.338",0.219600920595861,-0.00748830126370506,0.00108007248648045,0.0963150738737785,0.0877897443820216,-352.478715579529
"1.339",0.216474855212556,-0.00556969049530622,0.00376750817275404,0.0764657155309988,0.0677531279416684,-383.013695793081
"1.340",0.221723304158819,-0.00668139444087659,0.00146106969627612,0.0915237464720601,0.0829532157784002,-347.039420640854
