"intercept_mod","scal_mod_temp","scal_mod_weight","scal_mod_t_w","p_mod_temp","p_mod_weight","p_mod_t_w","rsq_mod","adj_rsq_mod","aic_mod"
0.230358844983848,-0.00394160574861732,-0.019272585902235,-0.00321867475584494,0.196464094275114,0.0129257375342195,0.356269264511321,0.176119565444089,0.152353783678053,-382.486264900903
0.229969655306245,-0.00115681565671796,-0.0148234525001963,-0.00737808251458817,0.751994627933716,0.0684236659019352,0.0590851093777151,0.219462362733899,0.196946853966608,-378.919274101067
0.224661066272638,0.000298623214181848,-0.00845026680249194,-0.00709788186713827,0.915686732057776,0.0522076012039312,0.0131675416211715,0.121180410984118,0.0958298459163524,-372.60526569846
0.220210021308782,0.00338484872509195,-0.0112302856892305,-0.0117135105814379,0.246241914065713,0.0157717273068567,0.00014332752826665,0.209165674079814,0.186353145447501,-372.841780166072
0.219535345639558,-0.00382373685242976,-0.00416361803948739,-0.00563698358060353,0.364051193888015,0.605694879993313,0.223371766598532,0.173881542704773,0.150051202590488,-378.219057346321
0.234032659460479,-0.000400541799488923,-0.0223891828542729,-0.00670276702987176,0.916348625402137,0.0138635021520004,0.0968920067752687,0.184306271469235,0.160776644684694,-374.291326734298
0.23385243793412,0.000832308825598245,-0.0196590197655587,-0.00940860351201426,0.790709786042901,0.000830704975382916,0.00219586232524905,0.253537423071597,0.232004848737124,-382.17730070796
0.222390337754925,-0.000488376346035448,-0.00449595347124358,-0.00926511655991942,0.892809918845981,0.503279771487638,0.0141827687300898,0.251397048300858,0.229802732386459,-386.622237058475
0.232171612604931,-0.00259149108544172,-0.0149546203636917,-0.0054746017033852,0.401167803552413,0.0438337014944107,0.072455318567766,0.203201570710745,0.180217000635094,-374.274132711154
0.221337797290468,-0.00116354130586725,-0.00124812883154369,-0.0085582403003301,0.737146639529365,0.871088230657994,0.019560202924001,0.235683999602264,0.213636422667714,-393.225878118589
0.231784595577444,-0.00285409187050081,-0.0166389237684245,-0.0056744431019741,0.387993873387384,0.0231556188593054,0.10774076052779,0.24558676061587,0.22382484024902,-395.451831367152
0.237483254660497,-0.0102276646987792,-0.0191729180380672,-0.00180921686672765,0.00256305050328127,0.00336869252241436,0.542141648621058,0.293909815320075,0.273541829223539,-378.440994003658
0.234641250568156,0.000851443819120602,-0.026629412679961,-0.00820168613877685,0.830075742838706,0.000934200928626539,0.0558806413138221,0.191168371532449,0.167836689942039,-378.73096065522
0.223728693228589,0.00254019260600613,-0.00377297906153869,-0.0116708693100007,0.511455743148392,0.662648609125092,0.00461277769438716,0.206998933812494,0.184123903057086,-376.721973424136
0.229464182373448,-0.000596864977303561,-0.0159406833842293,-0.00600893880405788,0.896520739340248,0.0907267873419502,0.178215966354338,0.170530745545051,0.146603747820389,-375.518447243904
0.23041227490282,-0.00138539330962943,-0.0158059770320498,-0.00941506933099536,0.738386025245286,0.00439972381158009,0.0424929459265488,0.201778730568927,0.178753117027646,-352.753262914054
0.233405261831114,-0.00870510563722575,-0.0212000707293723,5.34530449655316e-05,0.0055642625717357,0.000811126346638885,0.984191529857132,0.259195674189279,0.237826318637047,-393.838963267235
0.223625563151705,-0.0035245490076887,-0.00753483896902535,-0.00457026425113146,0.293914721398303,0.127449897984314,0.134527220129366,0.13964119547509,0.114823153036871,-365.321599393063
0.22346351764744,0.00207001821749077,-0.0102326886915444,-0.0103123642849886,0.504463611284769,0.0119054548293263,0.00189921130760736,0.164541794521959,0.140442038594708,-371.05329945214
0.233548003419335,-0.0019513428080226,-0.0215429166675428,-0.00712610733402484,0.585220963922316,0.0120165636154923,0.059955788266916,0.181820201979962,0.158218861652461,-354.199679240914
0.227049786993699,-0.00445152198734998,-0.0148689815290575,-0.00376180568296072,0.0751016694895201,0.0305742576719547,0.106399537215799,0.162005354396579,0.13783243192725,-377.184931037173
0.231035086056221,-0.00593529392906817,-0.0186710490078294,-0.00381229145250229,0.00710672505767983,0.00121838499762785,0.0124667285072931,0.230862771584786,0.208676120765116,-387.473122544113
0.226222268087819,0.000322965589217062,-0.0111075974865202,-0.00846883817272722,0.933136633880912,0.0781099294114552,0.0314795343766292,0.182894668521559,0.159324322421219,-371.163440768131
0.222322508286564,0.00045799814531534,-0.0121443655666581,-0.00810165913648776,0.897042550453515,0.0587281884576401,0.0243385606647622,0.140353114580541,0.115555608270365,-361.700915490278
0.234494270036953,-0.0034434485890482,-0.0222592166630384,-0.00421833807514369,0.323400361447177,0.00695433121875034,0.240520441169141,0.204685017601508,0.18174323926309,-377.820100984665
0.234191515263994,-0.00611962727829611,-0.0239368845033527,-0.00252207459949608,0.0370298979446329,0.000493475324685855,0.355097503790857,0.233261735981909,0.21114428605831,-371.748714454962
0.240350370166779,-0.006317058440994,-0.0270772110838558,-0.00221601507565708,0.0401142224676324,6.43386411217643e-05,0.424377105618274,0.247556743929265,0.225851650004147,-384.952943007429
0.229783604044559,-0.00605841448811615,-0.0148875046288259,-0.0026546527977332,0.086374311794951,0.031043047849406,0.49296030196737,0.201051336149214,0.178004740076595,-379.079341320192
0.230357508023703,-0.00420687653357087,-0.019376156808417,-0.00438718554583899,0.0543488772456943,0.00172194405672746,0.0254194908284839,0.221550893930348,0.199095631255262,-382.796326127806
0.230157188699872,-0.00202384386550028,-0.014815934443966,-0.00756026290709215,0.519595643626584,0.0458551277672409,0.0145232027068967,0.186463136524447,0.162995727001113,-351.123035763216
0.236758274892781,-0.00353252322964377,-0.0290791214324058,-0.00519526739530251,0.450805395230832,0.00155953465856657,0.308459777870491,0.22879617154769,0.206549907265412,-359.457875836151
0.221390617659768,0.00656919912486168,-0.00851475701255973,-0.0138906287864009,0.0624223053147379,0.281638574059386,0.000321419961137198,0.23297385262484,0.210848098373633,-391.625532790525
0.223426341635572,-0.00364252809967258,-0.0115098337377904,-0.00322034624309221,0.267578463414873,0.119084424144392,0.337096930903357,0.133155575560652,0.108150447932594,-381.722743827301
0.228614469717825,-0.00240828448341736,-0.0195324416485905,-0.00374389575072622,0.257070207477142,0.000177433522711028,0.0258143750387195,0.19154043013447,0.168219481003733,-406.071441110042
0.22852830684035,-0.00224389683156621,-0.00972361896061465,-0.00580055578571576,0.512539459358894,0.227857905630966,0.0959559040709914,0.179881411785434,0.156224144817706,-381.16131368869
0.223779328225749,-0.0027086622210379,-0.0122683325277749,-0.005783105182225,0.348839188194241,0.0305664924423456,0.0320539083551856,0.178957893735805,0.155273986824338,-372.286451721974
0.231113349309653,-0.000106619341573368,-0.0126715040486847,-0.00902342495623532,0.978974301741335,0.127154505065264,0.0444331109228062,0.180283221305212,0.156637544996708,-356.864708606794
0.231396728796811,-0.000561977620280419,-0.0157417499839406,-0.0074088396276175,0.849462986490478,0.0152421930895652,0.019108747583268,0.197609535212674,0.174463656420732,-362.653214570952
0.233784811728434,0.000633457017035184,-0.0179923278433126,-0.00746369184529387,0.802338514475249,0.00263856167797611,0.00216780730377982,0.174561052188403,0.150750313309222,-372.614409666751
0.225734162408639,-0.000544437316754081,-0.0128290794933652,-0.00770668284198524,0.895336070658771,0.0760937334660144,0.0678464662637928,0.183664804748064,0.160116674115797,-366.259150921026
0.235646047758184,-0.00305325184095088,-0.0190505438268527,-0.00839372903351148,0.196069905023512,0.000877494408381058,4.32305977986995e-05,0.288189816942556,0.267656830892822,-381.847839589593
0.233897233915072,-0.00570103859116648,-0.00991715172851902,-0.00480260634879161,0.0383730076214227,0.0189173785791425,0.0324433786825022,0.228942889999125,0.206700857979869,-372.833551411659
0.235592728358784,-0.0035683005039555,-0.019132346636614,-0.00573444433576053,0.246918995271817,0.00419734243300519,0.0285905750366445,0.179086927918622,0.155406743147044,-359.245445977561
0.225361664814932,-0.00460350588299363,-0.0139904789731643,-0.00407933967936026,0.152151066750705,0.0200537142530953,0.165356629019956,0.188073453111644,0.164652495028326,-377.975065847157
0.234095065814927,-8.21334021665649e-05,-0.01901045000599,-0.00705952065904319,0.970040542786876,0.00184699191259614,0.00010940445296851,0.183122822254472,0.159559057511813,-365.03515614921
0.231328858701581,-0.00363464387841591,-0.0143432262267769,-0.00383210541042016,0.0853457472565849,0.0226134268090969,0.0040162153506851,0.165506091372562,0.141434151700617,-362.352349243129
0.233323482569095,-0.00245481980410043,-0.0189823621577639,-0.00741624429581287,0.549934630931422,0.0288703009233637,0.0977476403059788,0.23288971748907,0.210761536262793,-368.610174473628
0.226587028515966,-0.00394897016523959,-0.0104980752588826,-0.00542432264810576,0.133672215943347,0.0409195373619774,0.0285814061616056,0.183502098226987,0.159949274137381,-387.834822672311
0.225111355545994,-0.00136390281542876,-0.0077347152124242,-0.00653252004574471,0.681805329983662,0.242134009152851,0.0394339931138615,0.141385071183409,0.116617332852162,-351.626535921204
0.235920642584973,-0.00347452388314562,-0.0204213191278411,-0.00495135555897859,0.394853235557035,0.0196828786789729,0.238135234747816,0.187814783282588,0.164386363569586,-358.361542211145
0.22683560616349,-0.00507523645834754,-0.00991972507359895,-0.00576243842114143,0.0920540386099164,0.220365376715097,0.0723247293086476,0.309947954681304,0.290042607220188,-392.856640082958
0.22384463054722,-0.00192742576919462,-0.0152297143777751,-0.00563979089554273,0.478813202251363,0.0124369378234737,0.0507061996342952,0.176050900162325,0.152283137667008,-379.802560603223
0.233216776303048,-0.00469533320093131,-0.0195567572087352,-0.0034782604380812,0.153921409965341,0.0178625710201323,0.317528974664864,0.25358675067607,0.232055599253264,-402.448022802374
0.23279051719965,-0.0012655822282875,-0.015284935357724,-0.00721304319255546,0.679022738524447,0.0299434952919412,0.0225629842250661,0.189702357594617,0.166328387140616,-360.454259555335
0.229329513463693,-0.000890047567905553,-0.0174296403810849,-0.00579798924498528,0.720822442236026,0.00234862663496717,0.00392975332346764,0.145585036170526,0.120938450675445,-367.039441812266
0.235175410512631,-0.00565625109876399,-0.0181033161103153,-0.00351323282137027,0.0519125041279137,0.00475730689132589,0.223158258756816,0.28253526889623,0.261839170883622,-401.137257028558
0.237765687287474,-0.00887095445484621,-0.0179009071217918,-0.00210932821570672,0.00382929387223543,0.0240011144108227,0.513076493224055,0.253908922317108,0.232387064307024,-367.311724146478
0.231700698535185,-0.0039021346232699,-0.0162087476471957,-0.00419837916566699,0.152607763298381,0.00479011106624985,0.0550237158280884,0.18332925672534,0.159771446823187,-367.829133112505
0.231491235082164,-0.00578740883113832,-0.0191335166280449,-0.00303269612019087,0.100343142200653,0.0117699659964114,0.418848113599007,0.182325696897628,0.158738938154291,-376.826466276003
0.227707199580825,-0.0055091457473644,-0.00522904514051293,-0.00374528635364641,0.025996011826772,0.353910344622341,0.119143984791957,0.154584959492109,0.130197987169766,-361.468608017043
0.231799909470172,-0.00298066104405851,-0.0180835570059572,-0.0022806862417315,0.252700578749649,0.00452241098028065,0.242924456170494,0.120725761033051,0.0953620810628506,-374.733382072582
0.230643646506998,0.000342282829017805,-0.00902693630472503,-0.00868612137338614,0.920565787028423,0.201067128407068,0.0232420635437216,0.140595542206889,0.115805029001319,-360.523653283796
0.230959480279714,-0.00593524315659283,-0.0126087481753271,-0.00464795252306284,0.023542708035294,0.0532584878374138,0.0551661313542626,0.218998173501796,0.196469274660502,-365.924852220778
0.229348596063694,-0.00422061438635251,-0.0144064794366577,-0.00534592816448456,0.174287697249472,0.0139974911986498,0.0957600203695858,0.198755583874227,0.175642764178292,-364.511922521731
0.227711919298179,-0.00101058937380472,-0.0174683720772281,-0.00867074096912112,0.800510207180756,0.0433902543834331,0.05344036922168,0.235118222307639,0.213054324874206,-379.644919692882
0.235037756684022,-0.004729883313301,-0.0195903465124073,-0.00375612729080237,0.0661669270551131,0.00157101993161052,0.068263863358809,0.207375930621302,0.18451177477384,-370.328242643416
0.226050959755649,-0.00332618283861696,-0.0122654869384246,-0.00492515205417966,0.168861352715822,0.076596472383034,0.0328095394859676,0.158128956558284,0.133844214920542,-362.876238697831
0.232083339197374,-0.0028322824778098,-0.0135903616687868,-0.00798144803371508,0.307921065943087,0.023616677251215,0.00669529956865711,0.195667633997088,0.172465738823927,-358.437525654066
0.225278590564739,-0.000967475483184059,-0.0103809937794845,-0.00694793179924175,0.751107518004621,0.0747319414405396,0.029656064412708,0.159251489444601,0.134999128563195,-376.750398875734
0.227915168659933,-0.00416242347982227,-0.0152519245148184,-0.00273487562476385,0.137590195592286,0.0285727805928508,0.301689296650283,0.16269025364876,0.138537087888628,-366.051854935194
0.23698059178298,-0.00146910576450078,-0.0237657127809143,-0.00486219005605891,0.701759927421689,0.00726324871262011,0.21461764837116,0.186588465801076,0.163124671545338,-378.099788196488
0.224384969231474,0.00174928064043721,-0.0125439286169662,-0.00886702727156425,0.612218516626893,0.0171114553493675,0.0110029061321614,0.160254088281412,0.136030648520299,-383.36456647949
0.233766233010406,-0.00365516428786828,-0.0105022920886388,-0.0049041470634533,0.168115380979652,0.0682146929794537,0.00651530772124031,0.154581030075672,0.130193944404778,-355.660365402687
0.236384128054579,-0.00515472320869014,-0.021506022687855,-0.00242044953119216,0.087028503334946,0.00177027681666762,0.42529715743245,0.184610775206545,0.161089932183657,-373.823520202862
0.229319733448131,-0.000793264535380693,-0.0197131815415543,-0.00854137578427594,0.788424734042282,0.00132507294715196,0.00219365365964883,0.254545555408271,0.233042061814279,-395.921768651919
0.228916560547888,0.000810025898120749,-0.0160295393632435,-0.00684058247453902,0.84827929820305,0.0495990185326218,0.126919872000811,0.121122695826881,0.0957704658988101,-364.050374433069
0.227259467846687,-0.000654516221734374,-0.00570987834362055,-0.00971452139410259,0.857906064115749,0.276012509915115,0.0100191392291265,0.276764820937678,0.255902267695496,-402.582680278001
0.222283697206835,-0.00399822453453761,-0.0027712440396224,-0.00392216316952999,0.340408241993957,0.552485733395389,0.387768761415704,0.137427921594956,0.112546034717887,-365.097133271275
0.229769679656713,0.00145111775004517,-0.0156888934793344,-0.011708412392856,0.647514175476348,0.0197970086932577,0.000313949965295787,0.308317980950042,0.288365615015909,-380.344693582249
0.231677194569047,-0.00159517066171856,-0.0197719285107897,-0.00595678449670828,0.456980004010819,0.00502457065658421,0.00588336810261107,0.192378760537215,0.16908199401425,-380.766429050794
0.23277701499099,-0.00467913612117898,-0.0229812175840035,-0.00256845908091771,0.197354863706339,0.00582243763280374,0.496974236503307,0.175112226070464,0.151317386437881,-368.904499077478
0.219963397190102,-0.000563344866366124,-0.0124554380550751,-0.00743984474380742,0.825025330842121,0.010909330979617,0.00371619301604845,0.174368301831998,0.150552002846383,-379.521265893676
0.233252285985007,0.000494302792785653,-0.0226926560245,-0.00791145188877098,0.883268700951459,0.00599701974397271,0.0418160672443739,0.19879460161134,0.175682907427052,-376.140617392385
0.23743224197111,-0.00215662337801289,-0.0221069836779594,-0.00588309232105489,0.479711816557723,0.00116914042851616,0.0270955635370115,0.192720202504538,0.169433285269092,-359.902048671862
0.238673890764341,-0.0100941233696004,-0.0224024764381979,-0.0009513981088115,0.00119719886440645,0.00125396245177034,0.72112336978736,0.271491893378118,0.250477236456333,-363.921370218487
0.230911318022871,-0.00308539229189281,-0.0178743457926907,-0.0052816070868638,0.327225309707701,0.0100317081558329,0.103385917012339,0.222423686998292,0.19999360104632,-388.397674821526
0.232896589519421,-0.00553430237170557,-0.0174884886134882,-0.00529754881940595,0.103151129547077,0.00976847205770151,0.143608599304811,0.253300291436835,0.231760876766744,-365.218136173468
0.233928217515828,-0.00580021971489459,-0.0166929270345492,-0.00525401026055624,0.0852713260081688,0.0509603828677515,0.161771320836651,0.260917420810938,0.239597731026639,-382.474744350253
0.229405206755226,-0.000415382177219161,-0.0085225758592111,-0.0072806156609367,0.893581611257194,0.0588161337399637,0.0217194988759332,0.151860187198894,0.127394615675785,-364.308419569023
0.223707996275687,0.000619225186870123,-0.00948954539792886,-0.00726759060757905,0.817460344654041,0.0163359815264311,0.00340706484436573,0.140018246027084,0.115211080047096,-375.542798556542
0.22866442105452,-0.00191473042851244,-0.0149804758069996,-0.00704222887509154,0.503257396944553,0.0103258709031187,0.0120915730267575,0.188070585840435,0.16464954504737,-381.134810931275
0.228707961099932,-0.0026284198679686,-0.0130158451030527,-0.00626742057118489,0.34957689628958,0.0451380684441909,0.0372650761426448,0.246655330707199,0.224924234477599,-397.115635971276
0.231346819375691,-0.00089107641319738,-0.0117663821162013,-0.00824229704529506,0.729959331257811,0.0352750492979646,0.00131803861978817,0.232631530398034,0.210495901467208,-370.221502127565
0.218865040307671,-0.00106225824741058,-0.009087986849547,-0.00454406448093826,0.671863890714593,0.0948116256068704,0.106677197641062,0.103765274465839,0.0779123496908148,-395.932498835632
0.227505104635021,0.00628033956850352,-0.02200674376793,-0.0111952739644359,0.12497586874781,0.00698144251431234,0.0126527079746406,0.153090167234974,0.128660075905213,-363.896619176357
0.22104931878151,0.00329912674118074,-0.00829165499903018,-0.0115482810817978,0.346922423566475,0.327290795863568,0.00584819297283561,0.151479424079551,0.127002869004923,-367.538056761236
0.229212573338768,0.00120324035421135,-0.0151005833231049,-0.0126962870791221,0.701111140257193,0.0499296193765087,0.000809354405493204,0.245558575451268,0.223795842050824,-365.819153750326
0.231818764585418,-0.00372555597457344,-0.0164008723842746,-0.00329336089398684,0.224574017224501,0.00797549070359305,0.174947818193684,0.146013966395415,0.121379753887591,-366.986490177916
0.226769473758608,-0.00255231965841117,-0.0149351727288836,-0.00269371694594341,0.398285381305025,0.0811595606934129,0.426081434138405,0.0986631926430795,0.0726630924308607,-357.627964929717
0.226488878547252,-0.00312303754364932,-0.0128401208265859,-0.00536642372498068,0.210369405949082,0.0153478521781409,0.0220775140359163,0.208756979836825,0.185932661947503,-384.230476103888
0.237072886490501,-0.00436642478863765,-0.018751086250055,-0.006545075092852,0.225337096643512,0.0375592863739758,0.11098690671402,0.187274185818208,0.163830171947579,-348.441544087885
0.227059042090205,-0.00256816835065324,-0.00722764563882948,-0.00639070769098127,0.347549279032706,0.151376534435696,0.0131841072415828,0.191884342293809,0.16857331370613,-371.723831730019
0.230457949063486,-0.000266888574038024,-0.0187806555578163,-0.00743599213724367,0.917901328166434,0.020197052880199,0.0158027649274754,0.20805187859902,0.185207221250915,-385.050534532807
0.227244641308549,-0.000155862549439697,-0.0106379549286598,-0.0119886954681063,0.959495935080941,0.117308331822622,0.000550295611134659,0.253933429561128,0.232412278490776,-368.13492887175
0.229197937436467,0.00155424295760904,-0.0149097441456229,-0.00878443781673054,0.614885101443683,0.0160893754399916,0.0034323097124056,0.135416557618073,0.110476650626287,-346.990861270389
0.241423991227543,-0.00319260233990736,-0.0284746821463405,-0.00273202301527041,0.427238421297548,0.00175313759962063,0.551732126509515,0.148700417450989,0.124143698723613,-355.960289946317
0.226528588647633,0.00166721714874624,-0.0147847565707292,-0.00774660843815491,0.580846517351365,0.00219441475755575,0.0128250812949894,0.130303846911996,0.105216457880611,-365.743955299326
0.248060933797231,-0.00485606677199612,-0.03030566644611,-0.00565694405238048,0.18848743274048,0.00100464433789294,0.152941328882349,0.248231659312529,0.22654603410039,-357.530695869831
0.231313763357378,-0.00381101141565362,-0.017219999811277,-0.00429296558173731,0.215278785768131,0.0115032770386927,0.136877372444769,0.211148672385984,0.188393345627887,-397.406243834757
0.224365367675982,-0.00162005747102709,-0.00617641359691141,-0.00722744219081588,0.62756106289029,0.246113722276144,0.0281517676626638,0.205127576218707,0.182198563994246,-372.147344275074
0.230481787057639,-0.00368951484545399,-0.0141560533739377,-0.00345839968992476,0.234609719619971,0.0640744686474472,0.287325446084864,0.210639151923482,0.187869127459736,-390.258958754449
0.226665420064905,-0.000304479532301961,-0.0143318713120968,-0.00902827832209901,0.920645547415824,0.0029636240538819,0.00244127382470064,0.176124384648685,0.152358741898166,-368.731237738675
0.230562262586935,-0.00222783548657137,-0.0211630239158823,-0.00654517926349514,0.472928815338048,0.00049276256283209,0.039765578892961,0.222200475536242,0.199763950792095,-380.125433281413
0.231409297606337,-0.00143249104225528,-0.0170563630590368,-0.00728849485105775,0.584697636202916,0.00622870496647991,0.00334373691427094,0.207914103816748,0.185065472196077,-371.39422411582
0.225451895790893,-0.00612184572409473,-0.00663621740737404,-0.0043117206193637,0.0193462777203605,0.168636883971019,0.0600668648878186,0.19369047988915,0.170431551424414,-359.951852833179
0.224789026563953,0.00153714099438585,-0.00844261595952073,-0.00854233935633129,0.654734594950092,0.179298253427342,0.0291369531929344,0.0997919733069254,0.0738244340753944,-361.384570265145
0.227161641353697,-0.00243903406319221,-0.0166313567992882,-0.00675133122677552,0.504860211505118,0.0383866405314673,0.106068397651923,0.1605661993375,0.136351762779928,-362.807866610476
0.227949254862674,-0.003981719440885,-0.0161603053996403,-0.00631813622721015,0.0379410278939493,0.00328353467874904,0.000211687191983669,0.266263513209819,0.245098037629333,-400.807004407625
0.227173294999083,-0.00135927949481235,-0.0130901798347605,-0.00614672835308237,0.657155949957979,0.0533645110586133,0.058040102347528,0.154418701365698,0.130026933135863,-363.741419396497
0.22892547327038,0.000104007740911686,-0.0180430455283672,-0.00638925903709587,0.975507310763338,0.0321860813140548,0.110106097477409,0.157606192228133,0.133306370850099,-383.171283854744
0.232916628722319,-0.0047330541534625,-0.0187511500336529,-0.00434325781206692,0.201293956317592,0.0406752760219674,0.296190642143654,0.199026587614801,0.175921585334458,-370.15701177563
0.223534066490943,-0.00234675479066964,-0.0120299517747166,-0.00222639696797979,0.446563611210821,0.105289093953387,0.526729660652925,0.0941965273515289,0.0680675810251309,-397.100836324243
0.229699242374488,-0.00325431301246595,-0.0199337836805525,-0.00571568285564477,0.22603167012395,0.00252833225339018,0.0420170541804702,0.21682474627572,0.194233152418289,-386.606914923766
0.223772724637018,0.00476690945124947,-0.00885412882787507,-0.0133275548810462,0.204277208727133,0.278450605908755,0.00209386014611703,0.195889562940592,0.172694069563879,-381.792733308968
