"","Temp","a_est","b_est"
"1",-0.786545634116143,4.25035423451684,-0.202889019657205
"2",-2.32140307569424,3.83960451356429,-0.19753024450575
"3",-1.7654371733901,4.41062661789115,-0.192909161456693
"4",-2.3428187517896,3.90434032309708,-0.191967582101107
"5",-2.14255560190025,3.67819697263621,-0.178052236870845
"6",-0.848653383696412,3.97023787784132,-0.218528884162544
"7",-0.527871012444719,3.99929834039702,-0.183611182110704
"8",-0.611214209233401,4.00664769500331,-0.19378255148866
"9",2.11742639145346,4.19538367064348,-0.193014258836386
"10",-1.35518412416115,3.77844698124413,-0.198109806745912
"11",-0.232683929910028,3.97472279458904,-0.209353248447587
"12",-1.08499691431393,3.88056289324729,-0.195595442308272
"13",-2.35609871249281,4.01099042069495,-0.245076157634599
"14",-0.989872508692963,4.23033750497975,-0.167944577705703
"15",-3.37703832292964,3.95152869801895,-0.206431299717024
"16",-3.55640021739033,3.91435665305191,-0.204851409648268
"17",1.50310050691932,4.21223176567914,-0.163947324020103
"18",-3.13777632154181,3.73786758862309,-0.212227410794009
"19",-5.20499316540075,3.39956139425312,-0.186188779522799
"20",-1.92829841924753,4.13182409512237,-0.208212391533464
"21",-0.591701550424014,3.98102960491618,-0.164457746303599
"22",-2.97940707773149,4.27656005202851,-0.190324880131698
"23",-0.738760338443772,4.00347771257089,-0.19031306409766
"24",0.169845352353384,4.44751805624983,-0.207103533268222
"25",-0.0275055133197744,3.75098999511213,-0.19844089884511
"26",-3.06865859121548,3.99190210783035,-0.200609224173001
"27",-3.39567264970845,3.82416627849011,-0.19840992592338
"28",0.0906192080258514,3.97512295052808,-0.193109554415193
"29",-1.57153952692246,3.7504807434009,-0.225637774909517
"30",-0.248651589586269,4.12362883789568,-0.218728302668638
"31",-0.610518909108023,3.97985174491359,-0.204504125891686
"32",-0.778939939040384,3.98642876927216,-0.19970975365217
"33",-0.847345492852002,3.92904251666662,-0.188523276387644
"34",0.29615687230493,3.829202669226,-0.196193576967425
"35",-0.918006711746214,3.93589296271333,-0.170740515350482
"36",-3.70113997660015,3.81162000575352,-0.206992845343519
"37",-2.83438090457931,3.83096443929802,-0.217543571193663
"38",-2.42870638355493,3.64977582781667,-0.231527358772991
"39",-0.84562742365698,3.64967226638354,-0.21964300014377
"40",-2.22539294131662,3.78818146369424,-0.194908544934381
"41",0.822562772417294,4.36694695766071,-0.238063046049005
"42",-0.656527853435271,4.19614677934059,-0.237296593199345
"43",-2.14076032595758,3.67967318870474,-0.215693048093335
"44",-0.389118411740115,4.1070084718013,-0.200820032057656
"45",-1.92286404535679,3.99976182351029,-0.20393086503137
"46",-3.9926964619997,3.65093842616186,-0.187641624515009
"47",4.71144755783504,4.33305722308514,-0.186586786729511
"48",-1.71346510015445,3.80527820954887,-0.219451770025662
"49",-2.48201752193916,3.73517705322275,-0.20597629947327
"50",-1.61243684438295,3.94711909427478,-0.185096729098982
"51",-2.82572033301936,4.15338567758803,-0.207576351460502
"52",-5.10250494802219,3.90999019160188,-0.194898879232486
"53",-1.61971386364637,4.11112609032607,-0.177696752385458
"54",-1.32701018254304,3.99720487504181,-0.214324309998319
"55",-2.41893775475509,4.0412721722513,-0.222222167936181
"56",-0.928182446913935,3.48163583135291,-0.224509092790531
"57",-1.51285831723778,4.20256588997422,-0.197516390581253
"58",-1.66465512240952,4.18859147514197,-0.215894891799279
"59",-0.868359759413292,4.12855101226734,-0.201747542722724
"60",-1.55115186448956,4.22702409073182,-0.210951054634609
"61",-2.42687815172539,3.79427977285313,-0.22120686176177
"62",-2.57231991302413,3.91673317554203,-0.201191944975222
"63",-1.43729481701061,4.29808674269023,-0.197600212834816
"64",-0.173400543649218,3.92836606792327,-0.207233400334927
"65",-3.30716165020617,4.07133181957982,-0.233074290697047
"66",-0.399708880667536,4.17271274243659,-0.221801497959651
"67",-3.33019743826335,3.6347321029517,-0.187082474218304
"68",-1.95667374022615,4.03057252670824,-0.212276177190003
"69",-2.62489870353714,3.86114307121928,-0.19269352620349
"70",-1.01493164198107,4.11557508045864,-0.238004030750912
"71",-1.52286604521095,3.98033874536406,-0.195036685981959
"72",-2.00950764471729,3.91005081789898,-0.186197338387553
"73",0.570013119139753,4.14184709805466,-0.208141734264104
"74",0.858563413925097,4.02841104444316,-0.208094573578829
"75",-3.35340016379513,3.63847950069292,-0.211178000321716
"76",-0.639361473321397,4.13809961682131,-0.176776196464253
"77",-3.0475100169387,4.14062034544654,-0.192285363854465
"78",-3.19705635734859,3.69223172690149,-0.193162030156973
"79",-3.44434384766274,4.08914701931169,-0.190571328410231
"80",-1.93047252136004,3.95988177517982,-0.193648885292004
"81",-0.560764596186341,3.51241509807123,-0.16828793004471
"82",0.474694169019551,3.77036480734784,-0.206154906693177
"83",-2.21084023203866,3.69490976288496,-0.200851053119322
"84",-0.00869595144774316,4.02038460832357,-0.182421410647962
"85",-0.441015353881294,4.15147999470168,-0.227836145374359
"86",-1.02089476255957,3.99150412399766,-0.186895023146165
"87",-3.32860998261796,3.91391434842785,-0.214228661587392
"88",-4.15054178125273,3.85425793321903,-0.209355321330541
"89",-2.16647518361327,3.88154796073455,-0.189104591344599
"90",-4.52896989946639,3.81796142651834,-0.201616092990779
"91",0.792449891250833,4.02271780105407,-0.19753450295793
"92",-0.931691545621856,4.36664399087862,-0.204899456838415
"93",-0.816991488643445,4.42058305558536,-0.227951016002157
"94",-0.723977726515929,4.07925738797977,-0.205958543118828
"95",-3.35665048922677,3.95731808600743,-0.183352480092954
"96",-2.50947424080828,4.00038656106684,-0.224205907696763
"97",-1.7599973219742,3.75640254381659,-0.211543301033656
"98",-3.61110322559071,4.03412268519887,-0.170945857907764
"99",0.0255940736354836,4.14909439296082,-0.230627068308764
"100",-1.62235309902374,3.80695920923524,-0.217962502135941
"101",0.747800954748776,3.90467596206592,-0.206065238488094
"102",-1.1201052864825,3.90818449729738,-0.204671678481047
"103",-1.00628134029639,4.04988504175764,-0.189480350042865
"104",-1.61849503236184,3.96366476717703,-0.184231980266055
"105",-4.17946164110521,4.01115199059964,-0.193338906070672
"106",-3.37154331797102,4.04992236408418,-0.218422493147182
"107",-4.08679984941299,3.70527769785786,-0.20880218466884
"108",0.461253667714364,3.81864238448796,-0.177615745777702
"109",-1.15506660257125,4.28678791335858,-0.206051435042892
"110",-3.46302274851347,3.93848954518698,-0.219270813125083
"111",-0.969481650275299,3.68271111643607,-0.207923193665742
"112",-0.358414144296812,3.98463148664471,-0.202869501793782
"113",2.05060916416924,4.23734240157673,-0.210989663739657
"114",0.892428727937089,4.15288045322864,-0.199827199226092
"115",1.62846896843999,4.29116787508136,-0.227527003111277
"116",0.0480919908306154,4.12705542428146,-0.196932243137987
"117",0.420745678662181,3.94237261366165,-0.221655741628538
"118",-0.872278320364168,4.19942263167656,-0.181591962403491
"119",-0.893691043968211,3.93489213927228,-0.151142635554183
"120",-2.29525879576432,4.08253789458513,-0.204694350518631
"121",-0.901821778273999,4.22989734876729,-0.215171060399561
"122",-2.6362543638971,3.74795337675898,-0.233967519967742
"123",-2.64138958575248,4.08521369150957,-0.211306937493738
"124",2.5772492817875,3.98092419170996,-0.163693684035077
"125",-1.71312559176372,3.91437018551031,-0.189293676086468
"126",0.0356544978346227,3.96440870020127,-0.18466557358862
"127",-0.156431384704889,4.14276324794419,-0.192474986676553
