"","Temp","a_est","b_est"
"1",1.01090218355561,3.56287923189234,-0.22096924019028
"2",-0.690137159370747,3.84478490909944,-0.205571322968467
"3",-0.258546277846771,3.6440491552105,-0.208913823758445
"4",-0.299367369246072,4.06015600403237,-0.196111943018123
"5",2.39032473548966,3.88149377469571,-0.196981311630341
"6",1.01311890519211,3.64108888545634,-0.174781007211527
"7",2.12644142304455,4.0219294442956,-0.187611486066271
"8",4.01471366268001,3.96025743318252,-0.202847962729122
"9",4.19661304071104,3.87327586212537,-0.170451383885204
"10",4.11187377032318,3.85072187283359,-0.198733107146482
"11",3.97920873851476,3.98827572968241,-0.207174603823484
"12",1.71738178333978,3.7638959020917,-0.194052015898146
"13",2.10343553302222,3.84572985439671,-0.187073298669592
"14",2.12528114717181,3.98471804832734,-0.197888218456296
"15",4.76908423168327,4.28259907912003,-0.182257578711894
"16",4.25431362466319,3.98546018007089,-0.2039724487619
"17",1.1472747307129,3.83158098794073,-0.212297088425361
"18",3.22861608776494,3.859528331312,-0.236257778317559
"19",1.40264909506352,3.81605634241163,-0.176813761959113
"20",4.69706695883274,4.22315858023871,-0.194261335695808
"21",2.43793617864336,3.93347868954069,-0.189595494556799
"22",0.0495155911934431,3.70617892878404,-0.18544237003335
"23",1.6241159073287,3.64753072964276,-0.180096998414789
"24",3.99794056683469,4.17835938537328,-0.213614986602496
"25",2.686174828474,4.23363992808606,-0.237494595977562
"26",1.1581359931891,3.67854424660673,-0.207314868179242
"27",4.0846282916663,3.70278595260559,-0.217255391306233
"28",4.62084898696506,3.64421701740891,-0.213843097053274
"29",3.89339309616143,3.67720714584788,-0.194113639709439
"30",4.92115227114239,3.91074649153599,-0.152154701948496
"31",4.02971087080291,3.80728259274031,-0.177092206305647
"32",0.363948469213905,3.68117931930953,-0.243792505527675
"33",5.66761242375908,3.75105076717269,-0.190851949363162
"34",2.85489671043365,4.09593429757901,-0.197606944516516
"35",0.407158606158743,3.67872882409766,-0.204603358165906
"36",3.79419410358231,4.02460673356198,-0.20749881594489
"37",1.41340731597454,3.97641287442994,-0.222412934990657
"38",3.75193095576313,4.1439217741551,-0.205394231925863
"39",2.92622044980301,4.12288987015349,-0.209182033231835
"40",2.1224624921002,3.90115026016209,-0.216878682571239
"41",-0.178766293719304,3.84528236321169,-0.206445831201948
"42",3.48595010765912,4.1283172172232,-0.173353929078799
"43",1.55602369418892,3.72313794892649,-0.217337766679674
"44",0.0989398139212669,3.70395321592422,-0.208620140368378
"45",-1.44067705913782,3.65807492362495,-0.180133236454656
"46",1.23175704846322,3.77739263541102,-0.215867447371039
"47",2.03449137019472,3.80114442002032,-0.181160078232048
"48",3.35111491147176,4.04762288028681,-0.188577966850998
"49",5.22614030558656,3.66236903935049,-0.18121818946954
"50",5.13411013867899,3.85057514173705,-0.213756729341087
"51",-0.34839347112281,3.39537492610592,-0.186313150988159
"52",2.38982273504379,3.95172135121407,-0.201741275180224
"53",1.93466720239577,3.8213187425083,-0.190097063936606
"54",1.5114386552321,3.6625505759107,-0.197419123049842
"55",1.35479942173055,3.65991820289966,-0.164493153106737
"56",1.4955367829299,3.64600904766674,-0.1760935792985
"57",1.62042117857604,4.13762827852723,-0.25743721324088
"58",4.27278601338891,3.98747428469071,-0.183741604538745
"59",6.02640872758492,3.79495357606637,-0.202510794263299
"60",5.2688500695742,4.17154757382164,-0.197824406114101
"61",-2.04566862419798,3.61908406063526,-0.207698352782184
"62",2.43798041648738,3.93328484052646,-0.215245534425145
"63",1.66350513177568,3.80685439183774,-0.209403433071183
"64",3.14487018853726,3.8456490815725,-0.204686040967236
"65",3.46636197517408,4.16969845327473,-0.181314879516183
"66",3.33667917757871,3.92541968659303,-0.201665222728607
"67",2.38895100390484,3.56069786705139,-0.2037323625498
"68",2.33059964302419,3.91062706829162,-0.192303076007936
"69",4.317239428271,4.00889291597725,-0.195058118279585
"70",2.32130652346031,3.79972114853208,-0.175522516686463
"71",1.48010935659026,3.83878596645035,-0.223296088857196
"72",0.678354810292585,4.00934058457907,-0.199211370917549
"73",0.620735203681277,3.80871357503743,-0.207288109503898
"74",1.094962517614,3.63660675696062,-0.187522933624118
"75",1.16251470612982,3.98346888300457,-0.197378476385098
"76",3.9166757454706,3.73688509831644,-0.181439505302556
"77",0.859604971533426,3.80486999050187,-0.205074131059974
"78",4.04386422947265,3.94307072114641,-0.224366420569556
"79",5.72949737982735,4.03986034241212,-0.186420232008038
"80",1.4878651134178,4.2480534389789,-0.206460130984282
"81",5.33356715710622,3.99724356864994,-0.19932071646688
"82",1.72058125043092,3.8976933336077,-0.196624009285202
"83",0.971989140178998,4.06794043417795,-0.223254455512907
"84",0.668724029572826,3.60701873815593,-0.234231377602524
"85",3.2013157187993,3.70236646206511,-0.203197373831821
"86",1.08969002239256,3.78451806889244,-0.211414815691092
"87",2.13200630340862,3.71578125864034,-0.189971323450651
"88",4.00947066054205,3.96280575863756,-0.21975432911771
"89",6.1291536018431,3.97352708036968,-0.172440297242335
"90",4.15379324619014,4.17367921018128,-0.213134414167054
