"","post_M"
"1",0.163638844467003
"2",0.169863010300405
"3",0.169285132097036
"4",0.178237252991182
"5",0.156606578495846
"6",0.163265293963668
"7",0.14981447787117
"8",0.155545617389737
"9",0.172647059670282
"10",0.171428110992277
"11",0.174038318717118
"12",0.156104926258891
"13",0.18333660262845
"14",0.175421247082588
"15",0.167572371977636
"16",0.162330538856704
"17",0.172432788582025
"18",0.158411370431987
"19",0.162695989046434
"20",0.172052554714031
"21",0.18636920451869
"22",0.176282671271999
"23",0.171073773550193
"24",0.15173930209614
"25",0.167853130077321
"26",0.193083362465791
"27",0.163086836225508
"28",0.162119227646597
"29",0.173020897950123
"30",0.164664093648976
"31",0.158086667087495
"32",0.161602898826613
"33",0.168533890777566
"34",0.171734002928215
"35",0.166246633081091
"36",0.151668036477104
"37",0.194510391295995
"38",0.173415362863418
"39",0.182726296148858
"40",0.165594842602367
"41",0.169900389228271
"42",0.161119960620078
"43",0.182630441341511
"44",0.173413363559825
"45",0.166282546436168
"46",0.161304722378024
"47",0.166885936873011
"48",0.172268177052822
"49",0.151265231221956
"50",0.172006337873824
"51",0.167979808749508
"52",0.170648266311707
"53",0.161350766346155
"54",0.171759481714684
"55",0.162705481201876
"56",0.165632673387534
"57",0.157131087976518
"58",0.165700667942753
"59",0.158295029749092
"60",0.163134611842692
"61",0.161115391325698
"62",0.157373856552624
"63",0.169319163908143
"64",0.156549155973704
"65",0.159200521876192
"66",0.150796951311261
"67",0.176356586009179
"68",0.18720120409243
"69",0.165293964386905
"70",0.160098177820748
"71",0.161627976031157
"72",0.159095188800468
"73",0.153048919208287
"74",0.166649183060872
"75",0.162608943153156
"76",0.143324392870047
"77",0.148655711047102
"78",0.178064338821749
"79",0.159695013363168
"80",0.162813768510155
"81",0.176675836967228
"82",0.16200159605771
"83",0.153600238105044
"84",0.169749241575884
"85",0.177013686524013
"86",0.161773446757233
"87",0.185261977812195
"88",0.15996930277883
"89",0.160977859088707
"90",0.173700633328643
"91",0.161320184849529
"92",0.185038556878308
"93",0.163926114975636
"94",0.17120771347113
"95",0.168245680414167
"96",0.177928208070904
"97",0.14584898999615
"98",0.175240436460403
"99",0.170104214235557
"100",0.16686236772098
"101",0.153825342060869
"102",0.17550302193389
"103",0.167277935560016
"104",0.177126744728335
"105",0.158134738013757
"106",0.181827599353022
"107",0.172885610255892
"108",0.165255908756925
"109",0.147687654711221
"110",0.172512432317394
"111",0.164646006131406
"112",0.162603845690634
"113",0.14924679768264
"114",0.15240722687591
"115",0.166887607976955
"116",0.147963125202839
"117",0.179740192127452
"118",0.149443006460042
"119",0.153373365326423
"120",0.156673259810409
"121",0.170150839122048
"122",0.177627729240704
"123",0.168095534996093
"124",0.162618623694813
"125",0.182740712325731
"126",0.164924636896166
"127",0.156777628646417
"128",0.153405889622636
"129",0.15461932032351
"130",0.176171179861746
"131",0.154557057826942
"132",0.163646535346677
"133",0.17648002903184
"134",0.183356044593017
"135",0.16740087263495
"136",0.17513883072433
"137",0.17699276616909
"138",0.181965870574905
"139",0.167171426011971
"140",0.177170193061122
"141",0.173551862011861
"142",0.15391297426262
"143",0.178988944642543
"144",0.167277678274868
"145",0.154574542702832
"146",0.156866156807314
"147",0.170477507151847
"148",0.171297099012596
"149",0.185339858713428
"150",0.170082621398225
"151",0.168009428225258
"152",0.154824483740232
"153",0.18171374181064
"154",0.172007610431562
"155",0.178317084694986
"156",0.172608907807646
"157",0.165326399580372
"158",0.165057846600215
"159",0.175711599327747
"160",0.16930597315389
"161",0.163008233277791
"162",0.167963285996449
"163",0.147490530454236
"164",0.184956044005988
"165",0.171711329091752
"166",0.173417753507479
"167",0.185831464041366
"168",0.158375727033521
"169",0.169404794458537
"170",0.181318753278711
"171",0.172387645363023
"172",0.172403571677268
"173",0.159633899029758
"174",0.160059151351616
"175",0.18853484409614
"176",0.188529441662211
"177",0.175369153503983
"178",0.164149019198098
"179",0.170490562031059
"180",0.161062551224363
"181",0.16321851532571
"182",0.174883841784273
"183",0.160559883961629
"184",0.174281911697668
"185",0.180038251350707
"186",0.153284618144152
"187",0.169675818520385
"188",0.159977538443502
"189",0.158508143064183
"190",0.200890355171383
"191",0.163292324287075
"192",0.17817551744185
"193",0.16682055137747
"194",0.172921051347622
"195",0.15016038352942
"196",0.165313053009969
"197",0.160739819458082
"198",0.157995202233277
"199",0.158383818082685
"200",0.164854130550284
"201",0.176419027267702
"202",0.176614885898546
"203",0.164948595997115
"204",0.164013675514577
"205",0.155648557779172
"206",0.166667671933157
"207",0.169427588521293
"208",0.161357818745817
"209",0.162308498920584
"210",0.189648372200249
"211",0.158903689044253
"212",0.165106492423231
"213",0.17831343000449
"214",0.174402876273973
"215",0.159868882347584
"216",0.157756570511819
"217",0.170799532702201
"218",0.196008879101447
"219",0.151674875724267
"220",0.168018911441819
"221",0.182385798682485
"222",0.169025042713011
"223",0.180956529475309
"224",0.158378937506526
"225",0.162756564651459
"226",0.164266546788967
"227",0.165572517672935
"228",0.177071131933716
"229",0.172716179794724
"230",0.16869601310291
"231",0.168780304519843
"232",0.144317228522835
"233",0.162850770761956
"234",0.179781752059409
"235",0.151990073642865
"236",0.166543220667287
"237",0.162580886670867
"238",0.163860573739476
"239",0.156860550632457
"240",0.160040641765714
"241",0.154106415317996
"242",0.173332061197679
"243",0.150193772257505
"244",0.158437802168501
