"","post_M"
"1",0.209443708096989
"2",0.198789376225748
"3",0.227617127622523
"4",0.234025691859514
"5",0.208826849130553
"6",0.207185381044203
"7",0.201947268204335
"8",0.216888230698921
"9",0.187859685994733
"10",0.213515821821015
"11",0.200347646807389
"12",0.219038317352286
"13",0.21865973316738
"14",0.214631722351097
"15",0.197558607569997
"16",0.250143735575653
"17",0.226220573588178
"18",0.195391583200811
"19",0.225733784395507
"20",0.206476546570533
"21",0.205072514698899
"22",0.219011192187511
"23",0.229431264998247
"24",0.201245513981655
"25",0.224399604091963
"26",0.199925184577321
"27",0.218614815294611
"28",0.201491736481471
"29",0.196217861769294
"30",0.206208030529598
"31",0.219059944223712
"32",0.224792588794187
"33",0.217942783198477
"34",0.219509117625639
"35",0.224742288823036
"36",0.199170444562763
"37",0.206412966346659
"38",0.212738062561648
"39",0.208479685534963
"40",0.211606948309445
"41",0.214648002362168
"42",0.19268670839697
"43",0.219469713411989
"44",0.222075950738275
"45",0.196332499290832
"46",0.22075979150127
"47",0.204632718026057
"48",0.219151770906351
"49",0.215192978906017
"50",0.208789909023817
"51",0.205964702147963
"52",0.19462828647194
"53",0.206701790255795
"54",0.216893645144772
"55",0.223147696989334
"56",0.205826510376493
"57",0.204899449038413
"58",0.23078898701849
"59",0.198658851977116
"60",0.220522978157791
"61",0.196417286808506
"62",0.221081155748119
"63",0.21547489082523
"64",0.204757135748207
"65",0.201026355063936
"66",0.204499132331593
"67",0.217850320384152
"68",0.209437199948118
"69",0.201566232231891
"70",0.189564409149205
"71",0.207932224067032
"72",0.202615419575457
"73",0.227018504343897
"74",0.204978414768843
"75",0.225687354451412
"76",0.217923998432714
"77",0.223559491903379
"78",0.21781888600151
"79",0.211153974443008
"80",0.215060278074155
"81",0.206529604100862
"82",0.226648696121832
"83",0.225941101785132
"84",0.208581958781114
"85",0.205107535102561
"86",0.199416099935054
"87",0.176544413773061
"88",0.229349596966508
"89",0.203744778148685
"90",0.203508696482721
"91",0.206075212100213
"92",0.200913591888902
"93",0.221155863711215
"94",0.210632602171013
"95",0.202138171581592
"96",0.214039954811455
"97",0.221378328979976
"98",0.19910130527558
"99",0.210682007748491
"100",0.202081972845607
"101",0.21501740124449
"102",0.212337499480661
"103",0.219892592051462
"104",0.187472258621035
"105",0.215824751022012
"106",0.207823647195943
"107",0.207468989957741
"108",0.210137419594992
"109",0.227391448676911
"110",0.219691147877301
"111",0.209352826761764
"112",0.196351098369538
"113",0.21328389191079
"114",0.205572634418299
"115",0.220925598650654
"116",0.196050379696087
"117",0.20538906031204
"118",0.194702398965078
"119",0.227000333529665
"120",0.201303848599835
"121",0.21074822845027
"122",0.21075799697234
"123",0.21706282913827
"124",0.221338021361236
"125",0.19542751791724
"126",0.206856151153916
"127",0.195237517395296
"128",0.199960282483706
"129",0.201900418582273
"130",0.213629934301154
"131",0.21802094459808
"132",0.206404106200167
"133",0.209492179346148
"134",0.203662171805692
"135",0.224301115850647
"136",0.216325843956188
"137",0.199423180746479
"138",0.200428323674059
"139",0.201274890196106
"140",0.213870441194244
"141",0.206737145123377
"142",0.232899655915359
"143",0.203789406219424
"144",0.206140515747389
"145",0.204125483433856
"146",0.20660711259143
"147",0.195365176887345
"148",0.231299856698535
"149",0.207380819242833
"150",0.219898330312819
"151",0.231635983928154
"152",0.20842883140008
"153",0.218381847025102
"154",0.201609816210098
"155",0.215134471663393
"156",0.19723692363675
"157",0.205929377003258
"158",0.208268075318833
"159",0.202262152826723
"160",0.211986503207979
"161",0.21974626468902
"162",0.198779336190952
"163",0.208670849192484
"164",0.213212427307527
"165",0.22496256719736
"166",0.204244952530099
"167",0.19075352895364
"168",0.226505072623959
"169",0.211478394933735
"170",0.200171717710209
"171",0.214683956705317
"172",0.23302260129903
"173",0.197092139631573
"174",0.198998437980859
"175",0.228189037910061
"176",0.194323266322465
"177",0.218616010875123
"178",0.216432510667451
"179",0.209699062363686
"180",0.230750725008802
"181",0.209231398075162
"182",0.220627657811788
"183",0.217894485671114
"184",0.209972190691666
"185",0.211024332987635
"186",0.210010711455137
"187",0.211294712271106
"188",0.221692707064303
"189",0.196256953938887
"190",0.216120968439003
"191",0.211586553792135
"192",0.20207219493849
"193",0.199362061953941
"194",0.199173044653211
"195",0.202060534164753
"196",0.211496206625254
"197",0.216690222566284
"198",0.229047128286663
"199",0.193071301531589
"200",0.220736739672373
"201",0.224246386311087
"202",0.195829758555764
"203",0.221129357940545
"204",0.218278314947787
"205",0.192848591658091
"206",0.192877590063264
"207",0.218979666435954
"208",0.232460217853164
"209",0.205787399460084
"210",0.229618446637538
"211",0.215499710914017
"212",0.219937960630439
"213",0.214535008289324
"214",0.204219249888586
"215",0.221085050682199
"216",0.217141670944525
"217",0.204612789515474
"218",0.228112363714782
"219",0.206064294492544
"220",0.222917904389896
"221",0.199885596262264
"222",0.222300552153133
"223",0.201438330399
"224",0.201739466463759
"225",0.226300009409942
"226",0.1969276837172
"227",0.210943734721663
"228",0.21521978760677
"229",0.213936972068137
"230",0.210980214792372
"231",0.206406826867095
"232",0.208126710620666
"233",0.210432713187803
"234",0.215929205514208
"235",0.207300552584964
"236",0.233877902607063
"237",0.209994609995859
"238",0.206613161339042
"239",0.21178359579601
"240",0.214995343478114
"241",0.215385578804924
"242",0.228788046776712
"243",0.189171296558765
"244",0.2258929832806
"245",0.214665073338151
"246",0.219119751983889
"247",0.214988735828711
"248",0.193198143647706
"249",0.198651134097427
"250",0.222066176789604
"251",0.214154173234785
"252",0.21450044111068
"253",0.217970109563886
"254",0.187475462634262
"255",0.211087189473753
"256",0.195027189926477
"257",0.199262136140856
"258",0.205282778562648
"259",0.209982987877564
"260",0.232779746969116
"261",0.241156431676846
"262",0.196097933915542
"263",0.219445049494545
"264",0.218899601911174
"265",0.185526293948098
"266",0.187134053829838
"267",0.221087261436987
"268",0.221702861556983
"269",0.211549315200012
"270",0.208616122370351
"271",0.231408716420733
"272",0.220919506776028
"273",0.197352029133084
"274",0.218515579494229
"275",0.222373431604217
"276",0.199579798426968
"277",0.21729170383153
"278",0.221965378918579
"279",0.206781180036815
"280",0.24054451351464
"281",0.235153980811005
"282",0.213440573183145
"283",0.194980013661922
"284",0.227884501764669
"285",0.210173454852035
"286",0.203670999822083
"287",0.214570929615255
"288",0.225254750831815
"289",0.220932323440218
"290",0.221760973259643
"291",0.200263972139358
"292",0.223061950524796
"293",0.23133392690459
"294",0.206544939546636
"295",0.20080368568895
"296",0.21588099919554
"297",0.207735149888158
"298",0.210657317334761
"299",0.201680146642305
"300",0.220365748101684
"301",0.212431121046359
"302",0.204177887545008
"303",0.19608444136159
"304",0.225136382040674
"305",0.208319718514335
"306",0.186863194351143
"307",0.209174021231972
"308",0.198037323894847
"309",0.213454569466946
"310",0.220064162855776
"311",0.203352838880896
"312",0.217673119581496
"313",0.235647528633244
"314",0.196859757999166
"315",0.190016897301205
"316",0.237185126474299
"317",0.200211936272774
"318",0.214210702313297
"319",0.227669894937141
"320",0.227280488987586
"321",0.194817519209627
"322",0.212554416770271
"323",0.205015686536119
"324",0.203063266379069
"325",0.203977137093916
"326",0.209820362296294
"327",0.21745979346019
"328",0.210878062588529
"329",0.232814570493988
"330",0.224682199295642
"331",0.205828390798127
"332",0.209170733189528
"333",0.206973064957794
"334",0.217982329613309
"335",0.220730684587609
"336",0.20551634561263
"337",0.215790025747
"338",0.216580721344656
"339",0.202445485962467
"340",0.212574431589587
"341",0.216505478170479
"342",0.21543131640613
"343",0.218206989782172
"344",0.20503335457625
"345",0.194207706652527
"346",0.218686396939314
"347",0.209441090008401
"348",0.205470815942985
"349",0.20789195036441
"350",0.217458167250764
"351",0.212850332123659
"352",0.220554531229981
"353",0.231355209635947
"354",0.194775641060023
"355",0.202873355299
"356",0.218334602085445
"357",0.210801387168869
"358",0.19720005089526
"359",0.221118277029198
"360",0.193586776035561
"361",0.215366535595412
"362",0.197119469622759
"363",0.221400503440203
"364",0.212561772344624
"365",0.222166410323951
"366",0.208917218859546
"367",0.211068771772554
"368",0.214276427091143
"369",0.197859874400589
"370",0.216142411916937
"371",0.1951271909417
"372",0.201839428635718
"373",0.225113581636374
"374",0.226946393284463
"375",0.222731936154607
"376",0.211136354536491
"377",0.203416402444263
"378",0.197522449543375
"379",0.232973114763679
"380",0.208861912426639
"381",0.225191890708622
"382",0.226279094036179
"383",0.21337793685133
"384",0.211126978325997
"385",0.200073541946091
"386",0.207858973065235
"387",0.220449701659564
"388",0.189962456596502
"389",0.218743689967907
"390",0.217367083476758
"391",0.217903799348022
"392",0.213783626989973
"393",0.219031925511862
"394",0.198809178586741
"395",0.209642107575974
"396",0.213390471460789
"397",0.203201272860503
"398",0.191671164379766
"399",0.202566068079922
"400",0.205280813720853
"401",0.23233465654154
"402",0.200707109261727
"403",0.243018549149692
"404",0.208979578682791
"405",0.220957855597669
"406",0.195593176163085
"407",0.200768191844805
"408",0.217874577037153
"409",0.223845852957005
"410",0.214150012589821
"411",0.206298568478422
"412",0.203753737189286
"413",0.222085303862602
"414",0.20413804207923
"415",0.228367637346582
"416",0.215945157659402
"417",0.183729160883967
"418",0.218277616992976
"419",0.212476795998198
"420",0.226504884242052
"421",0.203623950635235
"422",0.20120956747471
"423",0.209062838077039
"424",0.213746064254869
"425",0.209526044700372
"426",0.214891960559761
"427",0.222736213542509
"428",0.206055595174761
"429",0.193067332396108
"430",0.196649884344738
"431",0.202128305458642
"432",0.225079022739445
"433",0.209296545450726
"434",0.199989697172652
"435",0.207890204576551
"436",0.216858596505923
"437",0.190414509353887
"438",0.21889020425755
"439",0.202185880938138
"440",0.196720639233187
"441",0.214823357002662
"442",0.217089635159055
"443",0.19721679191856
"444",0.220657201358358
"445",0.211938409779859
"446",0.226626086290996
"447",0.209359662382518
"448",0.201176569813121
"449",0.214613706951189
"450",0.219208579531157
"451",0.216286629799277
"452",0.211214863945243
"453",0.216750983471415
"454",0.218305449713549
"455",0.217566116673206
"456",0.207851365287828
"457",0.20858842315374
"458",0.197047301572635
"459",0.213109340091169
"460",0.210802703914216
"461",0.216506759571608
"462",0.207665647881833
"463",0.243316143746063
"464",0.241087541445481
"465",0.204505263816111
"466",0.213763500768158
"467",0.213985953160777
"468",0.213352543920723
"469",0.203620884961079
"470",0.208438934485207
"471",0.198280039053823
"472",0.206705682596925
"473",0.20893138794349
"474",0.212503109397475
"475",0.210250294105521
"476",0.214738782290256
"477",0.201844042490299
"478",0.22401640506062
"479",0.227742792278409
"480",0.219829512638336
"481",0.222180437436444
"482",0.202661070848064
"483",0.198579414554725
"484",0.207247538552685
"485",0.207381151982325
"486",0.221712084908466
"487",0.200257864668532
"488",0.202977342671821
"489",0.22467805953194
"490",0.209468132133565
"491",0.208803914545728
"492",0.207399242224446
"493",0.203651264918483
"494",0.226255700928715
"495",0.205358415515844
"496",0.222847827521278
"497",0.21560598315423
"498",0.227504952497025
"499",0.226732776802513
"500",0.234878367258378
"501",0.2013831052116
"502",0.195908665804472
"503",0.212425913673765
"504",0.210527674343752
"505",0.226894580235561
"506",0.197014107419107
"507",0.205316766064847
"508",0.217381125301147
"509",0.20971732184776
"510",0.201779794161987
"511",0.228003517355968
"512",0.192148843598488
"513",0.240328481312971
"514",0.21962586272838
"515",0.226968302345101
"516",0.226711118717852
"517",0.203649397340708
"518",0.213965150557274
"519",0.204198801772155
"520",0.206677464096323
"521",0.208081480868526
"522",0.203318754907742
"523",0.207651689045096
"524",0.208775032147774
"525",0.22435715941795
"526",0.212020185935305
"527",0.215973393630232
"528",0.195818815763091
"529",0.218130060248692
"530",0.207924443317045
"531",0.207131502059922
"532",0.226329281384914
"533",0.198395748426269
"534",0.206037437427056
"535",0.211006316647423
"536",0.202307336895889
"537",0.225343436794763
"538",0.189893411296252
"539",0.199155982652384
"540",0.196862080725945
"541",0.215211786347285
"542",0.231913074849679
"543",0.211253967043598
"544",0.224676649744418
"545",0.215070802305087
"546",0.208026548574647
"547",0.206145983492766
"548",0.196992113736334
"549",0.226885047177485
"550",0.206466521251847
"551",0.222096940793691
"552",0.21761007831383
"553",0.205394193995037
"554",0.210331889332949
"555",0.211568028343526
"556",0.224575400570832
"557",0.212442852843951
"558",0.209236661897161
"559",0.215191551245089
"560",0.226268381995855
"561",0.223160034609395
"562",0.199520716532524
"563",0.189625955513584
"564",0.206884826315985
"565",0.215078452780375
"566",0.221920599608748
"567",0.204216635228771
"568",0.19437918611423
"569",0.214398412329402
"570",0.217070218052741
"571",0.208113088046396
"572",0.205949113316255
"573",0.229384975912369
"574",0.20601700019015
"575",0.211118784734393
"576",0.211385625548869
"577",0.217998379635328
"578",0.217256555741119
"579",0.213396162330067
"580",0.221820060173394
"581",0.209279800190463
"582",0.202882088109934
"583",0.210286352049072
"584",0.217256356201773
"585",0.219625251726433
"586",0.208870965064404
"587",0.206266465860694
"588",0.219301461451873
"589",0.207204152330381
"590",0.234019481569074
"591",0.227004452771151
"592",0.197674129567173
"593",0.206837338087286
"594",0.212319215793516
"595",0.200043483678611
"596",0.204204776470728
"597",0.207455882786512
"598",0.196693827014622
"599",0.20430225190265
"600",0.211512466131976
"601",0.222512180902312
"602",0.224706347972453
"603",0.219416814485984
"604",0.222829876467219
"605",0.193815192504003
"606",0.234209737615701
"607",0.207127063116223
"608",0.242766887061877
"609",0.205845464082737
"610",0.203992094129324
"611",0.223274280030739
"612",0.210639778983337
"613",0.191860972402912
"614",0.207177404469397
"615",0.195487040966051
"616",0.20950160658958
"617",0.185688719274173
"618",0.21034016510621
"619",0.203418453855442
"620",0.20127971402872
"621",0.20745825520294
"622",0.214773171137374
"623",0.214294836697158
"624",0.214241646722936
"625",0.204765422216904
"626",0.220319855249028
"627",0.209354157205787
"628",0.206599229841594
"629",0.229579749355686
"630",0.198121679279919
"631",0.201716654785033
"632",0.226715203188882
"633",0.215562709893775
"634",0.21766605410909
"635",0.229731454224789
"636",0.207618971149599
"637",0.210597066406201
"638",0.236272295167613
"639",0.215440423657478
"640",0.189488162752541
"641",0.201339554692823
"642",0.224195122536152
"643",0.208232739281144
"644",0.201496846049411
"645",0.199349002037569
"646",0.205784990865647
"647",0.213290421772314
"648",0.197914497468163
"649",0.208261753968797
"650",0.226403821248484
"651",0.210835410241349
"652",0.216109590365346
"653",0.222026511498723
"654",0.200046394503411
"655",0.189908392181854
"656",0.197932846760804
"657",0.244891333429677
"658",0.207609630021902
"659",0.211168313296432
"660",0.207190458244408
"661",0.209108102875143
"662",0.200933252727833
"663",0.214439168330913
"664",0.213754016920768
"665",0.199164295608603
"666",0.212635700741686
"667",0.214793693924169
"668",0.20741978743016
"669",0.219672894857306
"670",0.211936854785522
"671",0.197407734807744
"672",0.210588882647667
"673",0.184954981573077
"674",0.208457395809777
"675",0.207874561626279
"676",0.213906501621846
"677",0.216111497409772
"678",0.203802952974183
"679",0.233872650181579
"680",0.211490095360526
"681",0.206344724149119
"682",0.217339237450211
"683",0.215879203313779
"684",0.219206986036474
"685",0.192824030927575
"686",0.207201691752529
"687",0.214598759624741
"688",0.203209156899734
"689",0.211501700940128
"690",0.206100001141891
"691",0.215036859159922
"692",0.219936795219509
"693",0.220253594507515
"694",0.227556445713164
"695",0.217672123251141
"696",0.199424536427726
"697",0.214257090373433
"698",0.215585144877734
"699",0.211191241518442
"700",0.201071617702375
"701",0.213619714760731
"702",0.218372892769304
"703",0.210662235833978
"704",0.233010271715717
"705",0.246436940815592
"706",0.221415872911514
"707",0.208685705132029
"708",0.20281903509639
"709",0.222383097157292
"710",0.213079677120549
"711",0.213271652344669
"712",0.178970563561339
"713",0.214238171300168
"714",0.219159602433045
"715",0.228303242165282
"716",0.206300731431045
"717",0.211062598395194
"718",0.20365324299876
"719",0.206109311630403
"720",0.205925232968629
"721",0.212978169246473
"722",0.213123414811491
"723",0.205508391588986
"724",0.197070281090886
"725",0.214458289445626
"726",0.228993853589789
"727",0.209332695232605
"728",0.209951633004467
"729",0.220677445707337
"730",0.197997182749319
"731",0.231754041924694
"732",0.197741964712961
"733",0.206204455203777
"734",0.213141024004212
"735",0.186564542623167
"736",0.22799589438875
"737",0.225289539663593
"738",0.221306500689457
"739",0.2124965244889
"740",0.21635816580775
"741",0.211306007315029
"742",0.202602928299223
"743",0.202769408609895
"744",0.213299582308097
"745",0.200291070591021
"746",0.215687265150557
"747",0.220203012161127
"748",0.203040115192504
"749",0.207213682948819
"750",0.220898752889969
"751",0.229788741710782
"752",0.219068089270295
"753",0.200639285620196
"754",0.213804555021746
"755",0.209053477411675
"756",0.216209613651025
"757",0.207994996808555
"758",0.219250293683256
"759",0.210166014026273
"760",0.198954172902943
"761",0.200871615301878
"762",0.207509775572175
"763",0.220138979442343
"764",0.222170501294924
"765",0.194827565800913
"766",0.217654649460391
"767",0.208851773499633
"768",0.192120377361409
"769",0.218350403632905
"770",0.218334388771902
"771",0.212692488540998
"772",0.211265074252901
"773",0.209034773981378
"774",0.228399190311712
"775",0.225695198351768
"776",0.220507441886007
"777",0.22162208633814
"778",0.231843089063752
"779",0.200296760550221
"780",0.215382288539903
"781",0.201660927744396
"782",0.210935473854234
"783",0.218158128520556
"784",0.205243628782067
"785",0.227146827948526
"786",0.208098193220654
"787",0.216855577426275
"788",0.232543609787979
"789",0.198290317599683
"790",0.208306489168774
"791",0.22041698794673
"792",0.227199511666482
"793",0.209576265758754
"794",0.224652885689678
"795",0.216754765409537
"796",0.220757387524674
"797",0.220413786285831
"798",0.201767669618475
"799",0.200556041318953
"800",0.206019753417011
"801",0.206449857575795
"802",0.21880843640813
"803",0.218924893377467
"804",0.212446254023663
"805",0.18625150904922
"806",0.192338657239847
"807",0.217544065907625
"808",0.218054031668249
"809",0.211319784531169
"810",0.199683790099524
"811",0.199948637002948
"812",0.212570531491657
"813",0.219185291895131
"814",0.216866778268868
"815",0.200552725457365
"816",0.19571305961936
"817",0.216937878532949
"818",0.208617188708297
"819",0.201774574834364
"820",0.203757889335497
"821",0.188948234633524
"822",0.221108557501583
"823",0.206996794317137
"824",0.219740838017609
"825",0.193550863106765
"826",0.194487015639722
"827",0.206898064375587
"828",0.190503876567536
