"","post_M"
"1",0.163686136753892
"2",0.162748455476556
"3",0.162220332411422
"4",0.158736747274965
"5",0.159814716082987
"6",0.147382442231097
"7",0.155487579648763
"8",0.149611304324664
"9",0.145852338628662
"10",0.167342274561592
"11",0.160975175859873
"12",0.137472743742135
"13",0.133762489513412
"14",0.16024267552424
"15",0.163468699311362
"16",0.143196473858708
"17",0.148447048212293
"18",0.177213255297328
"19",0.143591927318694
"20",0.185310575848719
"21",0.161726331107997
"22",0.157370666976631
"23",0.158037991545865
"24",0.167439406920776
"25",0.132022299253944
"26",0.143368250495992
"27",0.160283944603986
"28",0.157124085192269
"29",0.172669721553844
"30",0.168383794214134
"31",0.152755233627371
"32",0.167921714248608
"33",0.170432038677127
"34",0.17958474151787
"35",0.157890660057484
"36",0.149285129737674
"37",0.166688493551644
"38",0.156877243422621
"39",0.154596827733028
"40",0.154547134794969
"41",0.156093286311977
"42",0.160504308851116
"43",0.172062092088205
"44",0.158384178514228
"45",0.140760560173893
"46",0.152737566915543
"47",0.153770600451089
"48",0.13251339580254
"49",0.142374648687059
"50",0.161199814604188
"51",0.146236181623993
"52",0.149622874464769
"53",0.140326103739194
"54",0.145183386968412
"55",0.147241851177215
"56",0.172230679699637
"57",0.161739776759531
"58",0.146633461282788
"59",0.153825750378338
"60",0.160353811804167
"61",0.144885889138335
"62",0.152767230842194
"63",0.160772110039627
"64",0.136028408639297
"65",0.157431695174008
"66",0.152255019856763
"67",0.157454299647043
"68",0.163048148030739
"69",0.168045668809998
"70",0.153062381042431
"71",0.164992616446997
"72",0.173139896568166
"73",0.157437351737544
"74",0.154329897870413
"75",0.149292650240593
"76",0.168140852256308
"77",0.155900901864275
"78",0.154866571885816
"79",0.171895820628317
"80",0.171429853579676
"81",0.174621973304997
"82",0.1641006897776
"83",0.152959456583743
"84",0.168463021894328
"85",0.161641195058284
"86",0.149559359254243
"87",0.157068148947006
"88",0.16061828533169
"89",0.153128458348656
"90",0.153701791342035
"91",0.158498372166205
"92",0.150843590119205
"93",0.165983786721256
"94",0.157384632666676
"95",0.15581683935276
"96",0.156708016512675
"97",0.163026361696673
"98",0.166335427411544
"99",0.153081623363464
"100",0.163229677382303
"101",0.158188080969383
"102",0.16392044882148
"103",0.161459465151427
"104",0.162520799531888
"105",0.14630902302448
"106",0.169120295375688
"107",0.157545476991705
"108",0.1638073812663
"109",0.16152605547177
"110",0.15057189605314
"111",0.152217361416666
"112",0.160538518833771
"113",0.155241470407532
"114",0.169820229841705
"115",0.164463103536155
"116",0.173476203673556
"117",0.151428529381475
"118",0.179702355828969
"119",0.157772527541644
"120",0.162097775699927
"121",0.153954387564866
"122",0.160323821209035
"123",0.142218457388183
"124",0.151344050941028
"125",0.144386436209978
"126",0.14489084318347
"127",0.166811624006961
"128",0.155644726037355
"129",0.165695869614587
"130",0.163834024290364
