"","post_M"
"1",0.176833033591711
"2",0.196460094462423
"3",0.190534306592686
"4",0.211417842558167
"5",0.200708955182177
"6",0.200877617328737
"7",0.196563338622172
"8",0.183057976992312
"9",0.203377507246749
"10",0.200345881813188
"11",0.196927843014258
"12",0.180625466757816
"13",0.186141546426509
"14",0.198164525511309
"15",0.200179380793693
"16",0.197589671419531
"17",0.206279472566071
"18",0.184878948244772
"19",0.204432071235094
"20",0.201875309336494
"21",0.169036443418904
"22",0.204168561757078
"23",0.196886050652884
"24",0.21019104220267
"25",0.190304328757863
"26",0.190538797677315
"27",0.200169832848028
"28",0.19745730638557
"29",0.19372409000732
"30",0.203993187426662
"31",0.209458313504208
"32",0.193741116172465
"33",0.185531544463634
"34",0.195797574622519
"35",0.176389759919081
"36",0.21019773028002
"37",0.190936363363086
"38",0.192235795403614
"39",0.183647863982226
"40",0.188109875248167
"41",0.189168132153381
"42",0.194401758172628
"43",0.188476321999216
"44",0.195365467259334
"45",0.210929656499055
"46",0.18468277994141
"47",0.197513988936882
"48",0.20678596652824
"49",0.187724215011271
"50",0.185744309734576
"51",0.191280019394846
"52",0.194320400530309
"53",0.171631692703059
"54",0.194402957896561
"55",0.197758077404939
"56",0.185893054811004
"57",0.207774441836251
"58",0.186882670632535
"59",0.206090388754207
"60",0.199925871443529
"61",0.204197519983151
"62",0.209653213393177
"63",0.195033827985006
"64",0.202923111629717
"65",0.212661322364195
"66",0.190879689201269
"67",0.208945189812942
"68",0.198525441726443
"69",0.211189534225741
"70",0.197244825410202
"71",0.203754434528687
"72",0.187704984559962
"73",0.197502416814529
"74",0.19669370918157
"75",0.19958335067951
"76",0.207353747656756
"77",0.187266143151174
"78",0.188471326276009
"79",0.190878114435675
"80",0.169320598521562
"81",0.200589651585634
"82",0.195224976213816
"83",0.188635559399199
"84",0.202340380511986
"85",0.208091452258927
"86",0.203749782745089
"87",0.203578314519125
"88",0.203743848031687
"89",0.206085805705552
"90",0.199094532868468
"91",0.187377017284165
"92",0.172842417806874
"93",0.178320520384711
"94",0.189647526290136
"95",0.211940048760782
"96",0.185883521348348
"97",0.214483457688396
"98",0.18988596249077
"99",0.200983146029601
"100",0.209887209707451
"101",0.198152809104429
"102",0.191297180779097
"103",0.178456294726817
"104",0.202504550904568
"105",0.19856393639164
"106",0.208543902089373
"107",0.214896167464235
"108",0.215447699036279
"109",0.192121999950803
"110",0.200190178033615
"111",0.20183679220358
"112",0.175923821620925
"113",0.208673099335202
"114",0.205571025520187
"115",0.205728320908054
"116",0.190605776516117
"117",0.195136828004563
"118",0.18122055439207
"119",0.20170204089144
"120",0.2009708827094
"121",0.194746988729096
"122",0.191769369721534
"123",0.180281753332966
"124",0.196890612371936
"125",0.171059779425584
"126",0.192953657210857
"127",0.195598487023469
"128",0.192614658113196
"129",0.198893001362212
"130",0.192833964115957
"131",0.175647664186611
"132",0.202026392326477
"133",0.200618721595462
"134",0.204059221204893
"135",0.193204187296704
"136",0.174958622888024
"137",0.191701318489853
"138",0.193545982134544
"139",0.197908392733505
"140",0.185832058053551
"141",0.196645419789891
"142",0.20369017460358
"143",0.185159859242875
"144",0.180988837089854
"145",0.201583641154924
"146",0.19150626098791
"147",0.191590897277334
"148",0.202413851447409
"149",0.202045939326777
"150",0.173075211163764
"151",0.204505111542267
"152",0.203617929579182
"153",0.183320690126403
"154",0.192845755328175
"155",0.17966750468943
"156",0.194333992677979
"157",0.210555718458933
"158",0.173979768742413
"159",0.188125121019633
"160",0.200364653292922
"161",0.191734615080085
"162",0.201215346469414
"163",0.219796719211692
"164",0.210072317044866
"165",0.202761012993098
"166",0.199672157346306
"167",0.198851307057207
"168",0.189340154783653
"169",0.19574986108976
"170",0.181908552166429
"171",0.195341276957183
"172",0.186942359864712
"173",0.205858047795674
"174",0.196703622853657
"175",0.183969783188454
"176",0.185137313743619
"177",0.205801277299311
"178",0.185485206114802
"179",0.205475836892563
"180",0.207529623295032
"181",0.197505089378403
"182",0.18306748621888
"183",0.215105994002795
"184",0.181438024557552
"185",0.199673554032986
"186",0.183084785766835
"187",0.203859849610717
"188",0.18487895661377
"189",0.209338907522419
"190",0.190083607277259
"191",0.195090277946153
"192",0.204870750319996
"193",0.176494776741442
"194",0.188260189297523
"195",0.191185985332343
"196",0.192777933070538
"197",0.203604395079633
"198",0.19882402939061
"199",0.210185831107703
"200",0.203505527000885
"201",0.187043872784568
