"","post_M"
"1",0.168246686839589
"2",0.157859691882062
"3",0.181830427036854
"4",0.163342451898259
"5",0.190195866545685
"6",0.180235314328719
"7",0.185202578443689
"8",0.17597824011744
"9",0.161908134826819
"10",0.182892247908083
"11",0.166552597112923
"12",0.178047206991287
"13",0.16219508586903
"14",0.178977344330863
"15",0.166404162675047
"16",0.182862737139309
"17",0.188758004693236
"18",0.172721148062058
"19",0.190125265140303
"20",0.167297717489334
"21",0.174383801485673
"22",0.163443960489678
"23",0.172511117448916
"24",0.145964249063747
"25",0.159970770057759
"26",0.187834049504904
"27",0.167250254180756
"28",0.167969606580497
"29",0.168878983067484
"30",0.182178306463761
"31",0.183434296041323
"32",0.192440560140332
"33",0.157052306671635
"34",0.158932741173897
"35",0.15562009363833
"36",0.159939064085009
"37",0.177898596168107
"38",0.187425691124454
"39",0.173413420902606
"40",0.175930664250428
"41",0.164767430743724
"42",0.166135677484404
"43",0.187296705655902
"44",0.170776381217674
"45",0.187436572409878
"46",0.183800799812727
"47",0.158918280001446
"48",0.181908797993725
"49",0.188573404654769
"50",0.180059646321665
"51",0.160662327798061
"52",0.170702933476993
"53",0.16034857077147
"54",0.169489191612013
"55",0.177654098051213
"56",0.160822696179235
"57",0.176232333634972
"58",0.191474806674111
"59",0.171160909326374
"60",0.1743913347826
"61",0.161349488658005
"62",0.170082971864074
"63",0.164711259376346
"64",0.167830197192484
"65",0.172709169902045
"66",0.157710989938251
"67",0.186726266998184
"68",0.177106261878382
"69",0.1816328970827
"70",0.175722519793403
"71",0.176344480753414
"72",0.181896605740712
"73",0.17890251938817
"74",0.168354185409408
"75",0.163185075488147
"76",0.179432949863195
"77",0.185701514520029
"78",0.165900324471765
"79",0.162661046966793
"80",0.171308749447134
"81",0.160153434926318
"82",0.160102554802522
"83",0.186469080418789
"84",0.175899282614265
"85",0.171814810481282
"86",0.178390534473708
"87",0.159425340666656
"88",0.162087602817453
"89",0.177730785773555
"90",0.164196632232397
"91",0.170315646933936
"92",0.179900699788426
"93",0.16961467397511
"94",0.160796587818111
"95",0.159289840552125
"96",0.186365858680339
"97",0.161234880726726
"98",0.182174334051331
"99",0.178142106132166
"100",0.175781669217323
"101",0.166626732786435
"102",0.17669034163414
"103",0.15680977255389
"104",0.193568094460571
"105",0.15934912944549
"106",0.179104705385086
"107",0.180958837247946
"108",0.18255008340759
"109",0.193646443920961
"110",0.177370940799812
"111",0.17862759703354
"112",0.162361044060302
"113",0.173103393544211
"114",0.189361950229156
"115",0.185618016165201
"116",0.182441465350303
"117",0.189891729772758
"118",0.160239440790648
"119",0.182741880689204
"120",0.171673558601538
"121",0.165488881130398
"122",0.171955857870623
"123",0.172151633807968
"124",0.1798563980629
"125",0.198306410881666
"126",0.165741518975479
"127",0.180401000702542
"128",0.165286507286073
"129",0.17773981531204
"130",0.165434064409346
"131",0.182712806465966
"132",0.189748907053169
