"","post_M"
"1",0.169421307534156
"2",0.147350490474145
"3",0.144199832646591
"4",0.134612722811455
"5",0.17770470533637
"6",0.164738107935606
"7",0.149983104828318
"8",0.160245344117975
"9",0.135511491440216
"10",0.144073224007773
"11",0.141335238465643
"12",0.139618514057254
"13",0.13902286084117
"14",0.14881101392578
"15",0.170549422526502
"16",0.166370569307885
"17",0.16009403325686
"18",0.155603679983074
"19",0.142130681336526
"20",0.135397491471112
"21",0.158942172417094
"22",0.156108987182065
"23",0.169747503905477
"24",0.154062088933189
"25",0.169518173330404
"26",0.145268414294989
"27",0.170323418382194
"28",0.14294780545183
"29",0.146739178582833
"30",0.164688166008247
"31",0.139765271129714
"32",0.136738522745135
"33",0.154290606773956
"34",0.181573564957412
"35",0.155034013114299
"36",0.170452203470728
"37",0.161680663289718
"38",0.16410683596695
"39",0.16520197264345
"40",0.147199851223015
"41",0.146971027898195
"42",0.160361746280984
"43",0.146799940381379
"44",0.15533781313263
"45",0.165930631264901
"46",0.157384789011814
"47",0.183020045247721
"48",0.145846659927574
"49",0.140286267774673
"50",0.164084470407854
"51",0.157004030898301
"52",0.156152069158084
"53",0.142748815868334
"54",0.168406490212127
"55",0.164465648498233
"56",0.158890287348547
"57",0.169277372409704
"58",0.152049823451301
"59",0.136131486113592
"60",0.162507705891421
"61",0.163722998193372
"62",0.160918029928331
"63",0.143948868721407
"64",0.149704968405476
"65",0.147314252391995
"66",0.158566015909
"67",0.172524862066785
"68",0.140243165650766
"69",0.147323267672806
"70",0.166109697320219
"71",0.175079185003337
"72",0.149789726460397
"73",0.143871764838893
"74",0.145741659955104
"75",0.154042734696258
"76",0.131989279922048
"77",0.167905542955883
"78",0.141841920828071
"79",0.156184958647702
"80",0.15146630026301
"81",0.143892712573687
"82",0.174668495646743
"83",0.150326121572408
"84",0.140608088164252
"85",0.179222982796272
"86",0.139720878821522
"87",0.149455637462451
"88",0.159061747347933
"89",0.16517633477574
"90",0.145225202172671
"91",0.157781707562623
"92",0.168759852321223
"93",0.135708593676585
"94",0.1513752411853
"95",0.16846805288848
"96",0.143438923171229
"97",0.138478719594791
"98",0.149498687344571
"99",0.142015735238142
"100",0.146016630386751
"101",0.151297447929224
"102",0.14009803810763
"103",0.156245508361263
"104",0.152650782333307
"105",0.156310465241402
"106",0.148478067572423
"107",0.157034330655838
"108",0.142796059546888
"109",0.153595118656416
"110",0.14643364852395
"111",0.153408568608845
"112",0.154855609448554
"113",0.179288352683353
"114",0.153948554538085
"115",0.151564565441338
"116",0.137931771370512
"117",0.148824321810132
"118",0.171064740239414
"119",0.126514841585249
"120",0.144341046778807
"121",0.146514310221989
"122",0.160363986896534
"123",0.168977234471408
"124",0.160446660344897
"125",0.141650779779852
"126",0.161929107257525
"127",0.141932313948479
"128",0.162842145569042
"129",0.152968264490516
"130",0.149197605782305
"131",0.158376455173075
"132",0.172084408206549
"133",0.144857722797523
"134",0.169876108688455
"135",0.138878241943539
"136",0.152037110509458
"137",0.140559666016401
"138",0.147262467647921
"139",0.16127031541025
"140",0.162054337562416
"141",0.145461429777275
"142",0.149953377301423
"143",0.139162248375573
"144",0.144215093186967
"145",0.150509492763987
"146",0.149818724336543
"147",0.147240911585944
"148",0.144287752954019
"149",0.16499586314551
"150",0.150976658112443
"151",0.145047894325991
"152",0.140019327156446
"153",0.145282643389894
"154",0.146375347078508
"155",0.144063967448092
"156",0.156661781918403
"157",0.153923874717262
"158",0.140714742409579
"159",0.134459484591417
"160",0.178438566268747
"161",0.182278092082993
"162",0.144645516096373
"163",0.144934787498897
"164",0.157274834549389
"165",0.146708756717671
"166",0.163449893898305
"167",0.164255732985931
"168",0.13918206664829
"169",0.159389051794593
"170",0.154449278380231
"171",0.155450817451899
"172",0.157119495086812
"173",0.14153930041529
"174",0.149982443376588
"175",0.150004186041391
"176",0.140099037410623
"177",0.153209859419275
"178",0.14709599417348
"179",0.170429996478551
"180",0.134975737989986
"181",0.140299866285968
"182",0.152858387870065
"183",0.149560740403692
"184",0.166121607919696
"185",0.161783141481806
"186",0.143078525315828
"187",0.167424430459092
"188",0.164208487395406
"189",0.165483697246723
"190",0.143654571572002
"191",0.142831834182468
"192",0.147775623969148
"193",0.150038956619291
"194",0.158934258902256
"195",0.156392271694563
"196",0.134665811696954
"197",0.169978745250587
"198",0.128882612219523
"199",0.151240596109326
"200",0.165273325665465
"201",0.158193153057262
"202",0.145065690485985
"203",0.157616964897888
"204",0.16784821465356
"205",0.137769298761536
"206",0.160834873321273
"207",0.154433408307964
"208",0.152204346378116
"209",0.155811120759797
"210",0.168016734519584
"211",0.14855376348773
"212",0.146484314665499
"213",0.156511565111497
"214",0.154418451223273
"215",0.147710666197966
"216",0.152816882007622
"217",0.135721923538593
"218",0.156591816224437
"219",0.13724385094874
"220",0.155521797453494
"221",0.174995156965263
"222",0.157796669469313
"223",0.160589000356876
"224",0.150647709403833
"225",0.155694460915017
"226",0.141563721569877
"227",0.134840189829686
"228",0.153796291878786
"229",0.141006341442907
"230",0.129070997385286
"231",0.140970965022448
"232",0.149531817418378
"233",0.150696586248207
"234",0.154765409185967
"235",0.165075151095812
"236",0.152427752318415
"237",0.152957845890173
"238",0.15851327809153
"239",0.156817728614422
"240",0.147865696656784
"241",0.139334630527552
"242",0.144165132439843
"243",0.147460029015326
"244",0.154389490800594
"245",0.155430190590541
"246",0.13004355100506
"247",0.142307666823788
"248",0.146155066821189
"249",0.146807782246499
"250",0.161395327769731
"251",0.154845979930191
"252",0.151129619695252
"253",0.162189531170131
"254",0.156350003522605
"255",0.174003090543958
"256",0.147627358031613
"257",0.141907300105427
"258",0.151713153490991
"259",0.155436930056857
"260",0.143495256765029
"261",0.147052630454286
"262",0.162234951191732
"263",0.152575288821118
"264",0.147158986406825
"265",0.156862231885909
"266",0.172467947374685
"267",0.14755597311104
"268",0.148235059361366
"269",0.165214655226111
"270",0.146411012948459
"271",0.143734364499955
"272",0.161837412389735
"273",0.156529472756729
"274",0.146701268465862
"275",0.156797071166784
"276",0.136232074641346
"277",0.147538695493258
"278",0.139525439783237
"279",0.12645447231045
"280",0.15201401933903
"281",0.139543030932088
"282",0.142434246668408
"283",0.1503560842515
"284",0.152997857419039
"285",0.150946430916514
"286",0.149108981496185
"287",0.162953474659187
"288",0.151707505227093
"289",0.146734312537158
"290",0.158711563340061
"291",0.163925932805453
"292",0.169072026112355
"293",0.155709055460273
